k,s,total_time_seconds,best_log_likelihood,peak_vram_mb,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,peak_vram_mb,transfer_pcie,warm_up_mcmc_cpu
14,1,125.25143885612488,-886591.2875,8.94091796875,0.9947320818901062,0.5787507891654968,0.5182738900184631,0.22011502087116241,124.32632279396057,5.942512035369873,0.9248321056365967,117.79400515556335,0.10013628005981445,8.94091796875,0.28667116165161133,0.129302978515625
14,2,125.18078184127808,-886505.5875,8.94384765625,0.9941251277923584,0.5799360871315002,0.5189736485481262,0.21905218064785004,124.44514489173889,5.833633661270142,0.7353885173797607,118.02404642105103,0.10049200057983398,8.94384765625,0.28436803817749023,0.131300687789917
14,3,125.96175217628479,-885898.91875,8.94384765625,0.998395562171936,0.5783012509346008,0.5176824927330017,0.22141100466251373,124.89219498634338,5.821979284286499,1.0692739486694336,118.48547339439392,0.10026192665100098,8.94384765625,0.28385376930236816,0.13013076782226562
15,1,181.45303463935852,-2178851.625,20.60302734375,0.9996511936187744,0.5769128203392029,0.5151723027229309,0.2240288257598877,179.43146133422852,6.163593530654907,2.021282434463501,172.56293201446533,0.10082387924194336,20.60302734375,0.3385486602783203,0.1960608959197998
15,2,181.04225873947144,-2178038.95,20.60302734375,0.9998999834060669,0.5764898061752319,0.5155965089797974,0.2241639494895935,178.68262100219727,6.181347370147705,2.359337091445923,171.80113172531128,0.10036087036132812,20.60302734375,0.337352991104126,0.19313406944274902
15,3,180.37675309181213,-2178868.125,20.60302734375,0.9983550906181335,0.5765429735183716,0.5161271095275879,0.2228594273328781,178.11951422691345,6.16202712059021,2.2569172382354736,171.25686192512512,0.10049319267272949,20.60302734375,0.3424816131591797,0.19235825538635254
16,1,161.06935930252075,-5353579.85,47.6376953125,0.9998999834060669,0.5736393928527832,0.5126740336418152,0.22904394567012787,155.8430290222168,6.429272890090942,5.225765705108643,148.59790468215942,0.10160541534423828,47.6376953125,0.49611854553222656,0.14866209030151367
16,2,148.97133564949036,-5356673.45,47.6376953125,0.9986364841461182,0.5716753602027893,0.5111739039421082,0.22753490507602692,143.50377464294434,6.456964492797852,5.467091083526611,136.23872828483582,0.10259342193603516,47.6376953125,0.4888336658477783,0.14716410636901855
16,3,149.87605023384094,-5354233.4,47.642578125,0.9998999834060669,0.57382732629776,0.512762725353241,0.22899045050144196,144.1550145149231,6.474331855773926,5.7205188274383545,136.8848271369934,0.10251522064208984,47.642578125,0.4821512699127197,0.14229869842529297
17,1,233.5734281539917,-13103101.9,112.0126953125,0.9998999834060669,0.5709546804428101,0.5094723105430603,0.23728440701961517,220.21024012565613,6.6303911209106445,13.361876249313354,209.22466373443604,0.09796690940856934,112.0126953125,0.6927683353424072,0.2194371223449707
17,2,231.493394613266,-13102212.3,112.0126953125,0.9998999834060669,0.5685020685195923,0.5069370269775391,0.23448298871517181,217.36907601356506,6.628720045089722,14.123013734817505,206.38574647903442,0.09845829010009766,112.0126953125,0.6886522769927979,0.22624731063842773
17,3,234.61008286476135,-13102071.9,112.01318359375,0.9998999834060669,0.5684998035430908,0.507502019405365,0.23421387374401093,220.9464328289032,6.447735071182251,13.662308692932129,209.8788297176361,0.09776186943054199,112.01318359375,0.7864279747009277,0.22301173210144043
18,1,375.5316114425659,-32037853.2,255.49072265625,0.9998999834060669,0.5659037828445435,0.5043250918388367,0.2446001023054123,342.1263451576233,6.800309419631958,33.40268301963806,317.62054467201233,0.09857797622680664,255.49072265625,0.8927321434020996,0.33715176582336426
18,2,379.9807424545288,-32042543.8,255.49658203125,0.9998999834060669,0.5654270648956299,0.5036504864692688,0.24445992708206177,345.0388889312744,6.797226667404175,34.93906879425049,320.56582260131836,0.09900188446044922,255.49658203125,0.8764052391052246,0.34724926948547363
18,3,372.5391089916229,-32047518.8,255.49658203125,0.9998999834060669,0.5632529854774475,0.5016130208969116,0.24234135448932648,337.63304471969604,6.689167022705078,34.90278339385986,313.1596760749817,0.09886646270751953,255.49658203125,0.8707623481750488,0.3203847408294678
19,1,617.0248620510101,-78472190.4,587.2548828125,0.9998999834060669,0.5610930919647217,0.4987569749355316,0.25430095195770264,530.6480038166046,7.169112205505371,86.3709545135498,473.98900842666626,0.09994888305664062,587.2548828125,1.5585112571716309,0.4947047233581543
19,2,614.5293569564819,-78479448.8,587.26806640625,0.9998999834060669,0.5610581636428833,0.49873852729797363,0.2543139159679413,526.0436878204346,7.158294200897217,88.47809600830078,469.7366724014282,0.10027599334716797,587.26806640625,1.4453232288360596,0.5012154579162598
