k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
4,30,67.27,-61.5035,0.9999,0.3266,0.2867,0.552
5,1,58.85,-136.9525,0.9999,0.3149,0.2846,0.4773
5,2,59.86,-141.156,0.9999,0.3335,0.3225,0.4356
5,3,54.21,-103.4927,0.9223,0.2524,0.2462,0.4998
5,4,56.6,-118.0671,0.9999,0.3491,0.3507,0.3137
5,5,60.68,-122.893,0.9999,0.3301,0.2885,0.425
5,6,64.38,-112.9492,0.9999,0.3027,0.3697,0.3303
5,7,58.57,-126.5226,0.9999,0.294,0.3859,0.3353
5,8,84.02,-145.7249,0.9217,0.4422,0.4668,0.2672
5,9,72.38,-146.1689,0.9999,0.379,0.3138,0.4114
5,10,60.59,-145.9941,0.9999,0.3468,0.3601,0.4207
5,11,57.77,-120.6376,0.9999,0.2682,0.2964,0.4539
5,12,85.49,-169.4434,0.9999,0.4729,0.3553,0.3306
5,13,54.23,-125.9686,0.9999,0.2843,0.3328,0.4316
5,14,71.15,-131.6491,0.8246,0.3815,0.3408,0.4433
5,15,51.66,-111.4206,0.9999,0.2578,0.2668,0.4636
5,16,56.78,-119.2909,0.9999,0.2694,0.2956,0.4884
5,17,60.22,-144.3852,0.9948,0.3022,0.3071,0.4931
5,18,83.74,-139.0261,0.7627,0.4276,0.4292,0.4046
5,19,57.75,-104.5065,0.9999,0.2726,0.2961,0.3981
5,20,71.8,-146.0871,0.901,0.379,0.3659,0.4156
5,21,64.16,-148.318,0.9999,0.3684,0.334,0.4062
5,22,56.2,-126.7308,0.9999,0.3513,0.3256,0.3769
5,23,55.0,-131.9729,0.9999,0.3136,0.3037,0.4631
5,24,68.88,-115.996,0.7804,0.4968,0.4515,0.2106
5,25,64.56,-108.4084,0.9999,0.3321,0.3268,0.323
5,26,66.41,-151.5769,0.9655,0.3925,0.3771,0.3872
5,27,54.78,-98.8066,0.9999,0.3491,0.231,0.3336
5,28,66.24,-120.0787,0.9999,0.3468,0.3445,0.3373
5,29,61.13,-130.5523,0.9999,0.3883,0.2762,0.3897
5,30,69.0,-149.1341,0.9999,0.3665,0.3907,0.3732
6,1,30.0,-2.7313,0.9999,0.3825,0.8053,0.3404
6,2,65.05,-0.2711,0.9999,0.0001,0.0001,0.7628
6,3,64.79,-0.2711,0.9999,0.0001,0.0001,0.7628
6,4,64.58,-0.2711,0.9999,0.0001,0.0001,0.7628
6,5,36.72,-1.2904,0.0001,0.6156,0.6205,0.0001
6,6,43.01,-2.724,0.9999,0.8036,0.3849,0.3419
6,7,64.78,-0.2711,0.9999,0.0001,0.0001,0.7628
6,8,64.67,-0.2711,0.9999,0.0001,0.0001,0.7628
6,9,64.83,-0.2711,0.9999,0.0001,0.0001,0.7628
6,10,65.04,-0.2711,0.9999,0.0001,0.0001,0.7628
6,11,64.63,-0.2711,0.9999,0.0001,0.0001,0.7628
6,12,42.97,-2.7055,0.9999,0.7968,0.3922,0.3491
6,13,30.79,-2.7401,0.9999,0.3785,0.8068,0.339
7,1,56.65,-67.2013,0.9999,0.2163,0.2739,0.2759
7,2,51.54,-66.7231,0.9999,0.2243,0.249,0.315
7,3,87.83,-64.5854,0.591,0.531,0.5241,0.427
7,4,63.67,-59.3351,0.8597,0.3606,0.3412,0.4949
7,5,60.35,-60.098,0.9655,0.3867,0.3657,0.4023
7,6,66.61,-56.085,0.9999,0.4676,0.4106,0.222
7,7,51.99,-67.4377,0.9999,0.2085,0.2144,0.3501
7,8,60.29,-55.8181,0.9999,0.3705,0.3069,0.4324
7,9,54.11,-53.0523,0.9999,0.2791,0.2862,0.5425
7,10,55.06,-56.0764,0.9394,0.2929,0.3017,0.5669
7,11,49.72,-54.3102,0.9999,0.3061,0.3416,0.4268
7,12,57.34,-56.6688,0.9999,0.3368,0.2736,0.5039
7,13,54.67,-67.5042,0.9999,0.2549,0.2363,0.3012
7,14,54.3,-63.9622,0.9999,0.2082,0.2272,0.3377
7,15,55.4,-54.302,0.9999,0.3322,0.3583,0.3737
7,16,62.17,-77.4524,0.9349,0.3008,0.2973,0.2765
7,17,52.13,-69.2647,0.9999,0.1995,0.2189,0.3644
7,18,61.3,-58.582,0.9999,0.3398,0.3359,0.4595
7,19,56.12,-69.5679,0.9864,0.2086,0.2359,0.3747
7,20,60.14,-70.5365,0.9999,0.2439,0.2784,0.2797
7,21,54.55,-68.595,0.9999,0.2451,0.2576,0.2697
7,22,59.17,-60.8192,0.951,0.3752,0.3731,0.4238
7,23,59.95,-74.5141,0.9617,0.3057,0.3185,0.2041
7,24,55.51,-70.9538,0.9999,0.1991,0.318,0.2853
7,25,53.76,-68.5078,0.9999,0.2432,0.2691,0.2777
7,26,55.4,-57.2633,0.9999,0.3213,0.2606,0.5479
7,27,55.24,-69.5062,0.9999,0.2152,0.2551,0.324
7,28,53.11,-71.8277,0.9999,0.2541,0.2559,0.3008
7,29,54.18,-68.6396,0.9999,0.2331,0.2623,0.2779
7,30,53.11,-51.0965,0.9948,0.2641,0.2802,0.4979
8,1,52.56,-493.8749,0.9999,0.2813,0.2418,0.4229
8,2,51.93,-515.6398,0.9935,0.2935,0.2353,0.4128
8,3,56.54,-533.1026,0.9826,0.3078,0.2456,0.4074
8,4,52.61,-496.4694,0.9999,0.2906,0.2431,0.421
8,5,55.24,-522.4775,0.9999,0.3259,0.2558,0.3762
8,6,53.15,-499.8392,0.9999,0.2911,0.2289,0.4033
8,7,47.86,-480.1779,0.9999,0.2784,0.2321,0.4371
8,8,49.89,-483.6971,0.9999,0.2563,0.2375,0.4289
8,9,52.71,-492.4403,0.9999,0.2998,0.2448,0.4062
