k,sample,total_time,best_ll,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,transfer_pcie,warm_up_mcmc_cpu
1,1,6.325543403625488,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,4.980990648269653,1.4930284023284912,1.3445191383361816,1.8720555305480957,0.11408352851867676,0.07965874671936035,1.3799164295196533
1,2,6.343912601470947,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,5.005786657333374,1.5247066020965576,1.338083267211914,1.8663382530212402,0.11407136917114258,0.08084535598754883,1.377234935760498
1,3,6.196763515472412,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,9.999999747378752e-05,4.8843913078308105,1.497898817062378,1.312333345413208,1.7753002643585205,0.11309814453125,0.0797889232635498,1.3760051727294922
1,4,5.450663328170776,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,0.9998999834060669,4.05885910987854,1.522779941558838,1.3917698860168457,0.92205810546875,0.1135263442993164,0.0806574821472168,1.3761370182037354
1,5,5.343003988265991,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,0.9998999834060669,4.029124021530151,1.5071229934692383,1.3138446807861328,0.9060704708099365,0.11398816108703613,0.08089184761047363,1.3780851364135742
1,6,6.209560394287109,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,4.874934196472168,1.5050513744354248,1.3345930576324463,1.751939058303833,0.11424803733825684,0.08133816719055176,1.379415512084961
1,7,5.361185073852539,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,0.9998999834060669,4.043292999267578,1.499389410018921,1.317857265472412,0.9293615818023682,0.11359190940856934,0.08090949058532715,1.3766107559204102
1,8,6.276991605758667,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,4.972840070724487,1.495678424835205,1.304114580154419,1.866516351699829,0.11299967765808105,0.0800783634185791,1.3753161430358887
1,9,6.3245203495025635,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,4.998093128204346,1.495664119720459,1.3263936042785645,1.8902177810668945,0.11312317848205566,0.08034133911132812,1.375340461730957
1,10,6.2991204261779785,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,4.973430871963501,1.4912450313568115,1.3256444931030273,1.8670220375061035,0.11334013938903809,0.08034014701843262,1.3784608840942383
1,11,6.388801336288452,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,4.977185010910034,1.484933614730835,1.4115815162658691,1.8811535835266113,0.11264586448669434,0.07955050468444824,1.3766005039215088
1,12,4.860641717910767,0.0,0.8999999761581421,0.699999988079071,0.5,0.20000000298023224,3.4767165184020996,1.2668311595916748,1.3838908672332764,0.6002185344696045,0.11235380172729492,0.07935142517089844,1.3765318393707275
1,13,6.3151350021362305,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,4.980278253555298,1.4935190677642822,1.3348183631896973,1.871751308441162,0.11292004585266113,0.0802621841430664,1.379281759262085
1,14,4.782944440841675,0.0,0.8999999761581421,0.699999988079071,0.5,0.20000000298023224,3.4700915813446045,1.263603925704956,1.3128149509429932,0.5998492240905762,0.1121976375579834,0.07922124862670898,1.3742172718048096
1,15,6.348075866699219,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,5.0036633014678955,1.5062191486358643,1.344374656677246,1.873598337173462,0.11544489860534668,0.08053898811340332,1.3849232196807861
1,16,12.1714026927948,0.0,0.8999999761581421,0.699999988079071,0.5,0.20000000298023224,7.689725160598755,2.6369993686676025,4.481568813323975,0.9315028190612793,0.2317798137664795,0.1388547420501709,3.6722850799560547
1,17,14.183293581008911,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,9.999999747378752e-05,9.893184661865234,3.0600078105926514,4.2900168895721436,2.8045217990875244,0.23164701461791992,0.14091992378234863,3.577086925506592
1,18,14.474506139755249,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,10.167057037353516,3.0862843990325928,4.307344913482666,3.045659303665161,0.23155665397644043,0.14264249801635742,3.580880880355835
1,19,11.84713888168335,0.0,0.8999999761581421,0.699999988079071,0.5,0.20000000298023224,7.565027475357056,2.621122360229492,4.282025337219238,0.911674976348877,0.23073983192443848,0.13530302047729492,3.5908617973327637
1,20,11.947391986846924,0.0,0.8999999761581421,0.699999988079071,0.5,0.20000000298023224,7.647720813751221,2.676619291305542,4.299580335617065,0.9343430995941162,0.23145556449890137,0.13657927513122559,3.5928990840911865
1,21,14.612112283706665,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,10.25820541381836,3.1156935691833496,4.35376238822937,3.0252432823181152,0.23845338821411133,0.14572763442993164,3.6487538814544678
1,22,14.326894998550415,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,9.999999747378752e-05,9.941809892654419,3.1039249897003174,4.38497257232666,2.81490421295166,0.23288226127624512,0.14204692840576172,3.566633462905884
1,23,12.82419228553772,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,0.9998999834060669,8.559827327728271,3.1207356452941895,4.264267444610596,1.4334187507629395,0.23261547088623047,0.14138007164001465,3.5501842498779297
1,24,11.864692449569702,0.0,0.8999999761581421,0.699999988079071,0.5,0.20000000298023224,7.565596103668213,2.642896890640259,4.299002408981323,0.9324767589569092,0.22785472869873047,0.1374208927154541,3.549717664718628
1,25,14.349515199661255,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,9.969685077667236,3.1849124431610107,4.379730463027954,2.76990008354187,0.23170709609985352,0.14345192909240723,3.558530330657959
1,26,14.52274227142334,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,10.192840576171875,3.1229724884033203,4.329754590988159,3.0330381393432617,0.23261523246765137,0.14374303817749023,3.579249858856201
1,27,12.784549236297607,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,0.9998999834060669,8.622687816619873,3.1127169132232666,4.161747217178345,1.4610161781311035,0.23544096946716309,0.14429569244384766,3.584782838821411
1,28,14.832470893859863,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,10.221813440322876,3.1325294971466064,4.610538482666016,3.0420920848846436,0.23774409294128418,0.14680242538452148,3.579706907272339
1,29,14.594380378723145,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,10.183990001678467,3.166775703430176,4.410297155380249,3.0078608989715576,0.23358964920043945,0.14606451988220215,3.5481374263763428
1,30,14.294598817825317,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,9.882212400436401,3.101080894470215,4.41228175163269,2.773672342300415,0.23350262641906738,0.14208388328552246,3.551997661590576
2,2,7.390563726425171,-6.966028165817261,0.9998999834060669,0.4771263897418976,0.2315356433391571,0.8111922144889832,6.028069496154785,1.636810064315796,1.3624606132507324,2.776921033859253,0.11315321922302246,0.08116459846496582,1.3771140575408936
2,3,6.216262102127075,-3.573889398574829,0.9998999834060669,0.3395867347717285,9.999999747378752e-05,0.3783565163612366,4.896321058273315,1.6359426975250244,1.3199069499969482,1.6452457904815674,0.11345171928405762,0.08120441436767578,1.377434492111206
2,4,7.136218786239624,-5.869281005859375,0.9998999834060669,0.22274573147296906,0.28659674525260925,0.763740599155426,5.755363941192627,1.6427357196807861,1.38081693649292,2.494300603866577,0.11279535293579102,0.08070254325866699,1.3815698623657227
2,5,6.943901777267456,-4.424049377441406,0.9998999834060669,0.797009289264679,9.999999747378752e-05,0.5831591486930847,5.572854518890381,1.6339738368988037,1.3710076808929443,2.320915699005127,0.11334943771362305,0.08071494102478027,1.3813111782073975
2,6,7.165358066558838,-4.115542411804199,0.9998999834060669,0.7419886589050293,9.999999747378752e-05,0.9998999834060669,5.834624290466309,1.6204931735992432,1.330695390701294,2.614448308944702,0.11127328872680664,0.07884550094604492,1.3675217628479004
2,7,7.855531454086304,-5.229885101318359,0.9998999834060669,0.7420485019683838,0.7420119047164917,9.999999747378752e-05,6.532876014709473,1.6382348537445068,1.322615623474121,3.277235269546509,0.11310672760009766,0.08058047294616699,1.380864143371582
