k,sample,total_time,best_ll,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,transfer_pcie,warm_up_mcmc_cpu
1,1,6.589413166046143,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,5.148205757141113,1.6167633533477783,1.4411466121673584,1.874603509902954,0.12677502632141113,0.08652114868164062,1.3895010948181152
1,2,4.961081266403198,0.0,0.8999999761581421,0.699999988079071,0.5,0.20000000298023224,3.540316581726074,1.3076250553131104,1.420729637145996,0.5999557971954346,0.11490297317504883,0.08326148986816406,1.3903279304504395
1,3,6.572484731674194,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,5.238843679428101,1.621427297592163,1.3336031436920166,1.8653087615966797,0.11818671226501465,0.09276413917541504,1.4953842163085938
1,4,6.275591850280762,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,4.927691221237183,1.5430793762207031,1.3478522300720215,1.7479121685028076,0.11579728126525879,0.0838463306427002,1.3916072845458984
1,5,6.029856204986572,0.0,0.8999999761581421,0.699999988079071,0.5,0.20000000298023224,3.547356367111206,1.2848575115203857,2.482465982437134,0.6043591499328613,0.11453366279602051,0.08222842216491699,1.417834758758545
1,6,6.316683769226074,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,4.922857999801636,1.5267298221588135,1.3937814235687256,1.7505028247833252,0.11518526077270508,0.08220529556274414,1.4041178226470947
1,7,4.886974811553955,0.0,0.8999999761581421,0.699999988079071,0.5,0.20000000298023224,3.5325262546539307,1.3016083240509033,1.3544096946716309,0.6028437614440918,0.11481213569641113,0.08223676681518555,1.3869433403015137
1,9,11.575403451919556,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,9.999999747378752e-05,4.912718057632446,1.5311036109924316,6.6626527309417725,1.7543973922729492,0.11535215377807617,0.08241629600524902,1.384106159210205
1,10,6.533329010009766,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,5.148201942443848,1.6116917133331299,1.3850653171539307,1.8839805126190186,0.12729907035827637,0.08578181266784668,1.3856096267700195
1,11,6.369584560394287,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,9.999999747378752e-05,4.975532531738281,1.517709493637085,1.394012212753296,1.8136675357818604,0.11654090881347656,0.08282804489135742,1.399848222732544
1,12,10.706204414367676,-0.0004000663757324219,9.999999747378752e-05,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,4.707631349563599,1.4978251457214355,5.998538255691528,1.5691683292388916,0.11591148376464844,0.082672119140625,1.397740364074707
1,13,6.629545450210571,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,5.282736539840698,1.6758677959442139,1.346756935119629,1.9275193214416504,0.12684345245361328,0.08638596534729004,1.4124231338500977
1,14,6.277337551116943,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,4.918088436126709,1.5364477634429932,1.359208345413208,1.7496044635772705,0.11462521553039551,0.08393597602844238,1.388017177581787
1,15,11.417290687561035,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,4.993444919586182,1.5218932628631592,6.423811435699463,1.7818422317504883,0.11542558670043945,0.08343672752380371,1.4454119205474854
1,16,5.956886529922485,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,0.9998999834060669,4.5303943157196045,1.669935941696167,1.4264380931854248,1.0501704216003418,0.13377618789672852,0.09141921997070312,1.527172327041626
1,17,6.500030994415283,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,5.090597629547119,1.5297691822052002,1.409398078918457,1.9144270420074463,0.1158759593963623,0.08234739303588867,1.4034416675567627
1,19,4.9322874546051025,0.0,0.8999999761581421,0.699999988079071,0.5,0.20000000298023224,3.5462491512298584,1.3087828159332275,1.3860023021697998,0.6108989715576172,0.11619019508361816,0.08439064025878906,1.3813564777374268
1,20,6.479557991027832,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,5.068143367767334,1.5345959663391113,1.4113810062408447,1.9065310955047607,0.11542057991027832,0.08356094360351562,1.383082389831543
1,21,6.278388023376465,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,4.922607898712158,1.5440640449523926,1.3557467460632324,1.747462272644043,0.1154775619506836,0.0834352970123291,1.387000322341919
1,22,10.100083827972412,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,4.915963411331177,1.5367474555969238,5.184083938598633,1.747356653213501,0.1156623363494873,0.08315515518188477,1.387862205505371
1,23,4.99408221244812,0.0,0.8999999761581421,0.699999988079071,0.5,0.20000000298023224,3.6439483165740967,1.3450675010681152,1.350083589553833,0.6616542339324951,0.12154364585876465,0.0843050479888916,1.3835041522979736
1,24,6.25273323059082,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,9.999999747378752e-05,4.916379928588867,1.5168774127960205,1.336313009262085,1.7586123943328857,0.11534738540649414,0.08334708213806152,1.397094488143921
1,25,6.479379653930664,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,9.999999747378752e-05,4.98110294342041,1.5247983932495117,1.4982414245605469,1.7933681011199951,0.11594104766845703,0.08263063430786133,1.420302391052246
1,26,6.450486421585083,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,5.0573296546936035,1.5435843467712402,1.3931231498718262,1.8673546314239502,0.11596202850341797,0.08357524871826172,1.4018113613128662
1,27,6.341433048248291,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,4.998224258422852,1.5348701477050781,1.3431727886199951,1.8108484745025635,0.11411547660827637,0.08330988883972168,1.4099438190460205
1,28,6.500610828399658,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,5.077723264694214,1.6028478145599365,1.4228417873382568,1.8130342960357666,0.1184072494506836,0.09494686126708984,1.4028089046478271
1,29,6.414297103881836,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,5.050457954406738,1.5340404510498047,1.3637948036193848,1.8818631172180176,0.11499881744384766,0.08297586441040039,1.3911540508270264
1,30,6.0400238037109375,0.0,0.8999999761581421,0.699999988079071,0.5,0.20000000298023224,3.5433945655822754,1.287158727645874,2.4965879917144775,0.6001324653625488,0.11451363563537598,0.08144521713256836,1.417466640472412
2,1,7.180128812789917,-1.4827799797058105,0.9998999834060669,9.999999747378752e-05,0.9555442929267883,9.999999747378752e-05,5.811899900436401,1.6611673831939697,1.3681914806365967,2.5094950199127197,0.11421060562133789,0.08284163475036621,1.3995082378387451
2,2,6.62377667427063,-7.369056987762451,0.5108451247215271,0.4004710614681244,0.33038330078125,0.5220023393630981,5.264353036880493,1.6640384197235107,1.3593902587890625,1.961057186126709,0.11470341682434082,0.08368802070617676,1.396970510482788
