k,sample,total_time,best_ll,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,transfer_pcie,warm_up_mcmc_cpu
1,1,38.22888708114624,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,0.9998999834060669,15.003616333007812,3.8221747875213623,23.225228309631348,0.906064510345459,0.7510733604431152,0.1668100357055664,9.315677165985107
1,2,6.515998601913452,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,5.197838306427002,1.5129868984222412,1.3181188106536865,2.030927896499634,0.11312580108642578,0.07883405685424805,1.4195101261138916
1,3,6.2157368659973145,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,9.999999747378752e-05,4.896318435668945,1.492969036102295,1.3193821907043457,1.757781744003296,0.11554551124572754,0.0774993896484375,1.4114067554473877
1,4,6.364808559417725,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,5.024565935134888,1.5208940505981445,1.340200662612915,1.8749816417694092,0.11459875106811523,0.07981705665588379,1.3922510147094727
1,5,6.247647047042847,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,9.999999747378752e-05,4.945540904998779,1.5269427299499512,1.3020689487457275,1.7700726985931396,0.12371826171875,0.0807487964630127,1.4011576175689697
1,6,6.291195631027222,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,9.999999747378752e-05,4.989286422729492,1.5432782173156738,1.3018698692321777,1.82716703414917,0.11664080619812012,0.08023953437805176,1.3797085285186768
1,7,5.301828384399414,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,0.9998999834060669,4.042530298233032,1.5239460468292236,1.2592570781707764,0.9038412570953369,0.1141350269317627,0.07928991317749023,1.3786563873291016
1,8,5.290393829345703,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,0.9998999834060669,4.040965557098389,1.5318152904510498,1.2493891716003418,0.9083385467529297,0.11322212219238281,0.07877564430236816,1.3673326969146729
1,9,6.397589683532715,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,4.893773794174194,1.53053617477417,1.5037806034088135,1.7509865760803223,0.11477398872375488,0.07968544960021973,1.375535011291504
1,10,4.798142671585083,0.0,0.8999999761581421,0.699999988079071,0.5,0.20000000298023224,3.4995062351226807,1.2875447273254395,1.2986023426055908,0.5984866619110107,0.11333274841308594,0.07863044738769531,1.3805303573608398
