k,sample,total_time,best_ll,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,transfer_pcie,warm_up_mcmc_cpu
1,1,6.192589044570923,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,9.999999747378752e-05,4.887178659439087,1.5180087089538574,1.3053779602050781,1.755460500717163,0.11482882499694824,0.07935929298400879,1.3770763874053955
1,2,6.3312458992004395,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,4.9203760623931885,1.5189290046691895,1.4108309745788574,1.7797355651855469,0.11588454246520996,0.07984566688537598,1.383906602859497
1,3,15.299221992492676,0.0,0.8999999761581421,0.699999988079071,0.5,0.20000000298023224,3.4737565517425537,1.2778234481811523,11.825433492660522,0.5989875793457031,0.11345291137695312,0.07801127433776855,1.3653104305267334
1,4,5.264096021652222,0.0,0.8999999761581421,0.699999988079071,0.5,0.20000000298023224,3.8063416481018066,1.3969941139221191,1.457709550857544,0.7699265480041504,0.1307516098022461,0.08118581771850586,1.371842861175537
1,5,6.294708490371704,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,4.886472940444946,1.5108613967895508,1.408198356628418,1.7580935955047607,0.11539316177368164,0.08036017417907715,1.3793723583221436
1,6,4.780837535858154,0.0,0.8999999761581421,0.699999988079071,0.5,0.20000000298023224,3.4983582496643066,1.2883930206298828,1.282440185546875,0.5991566181182861,0.11622142791748047,0.07938957214355469,1.3739688396453857
1,7,6.158797025680542,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,9.999999747378752e-05,4.905086517333984,1.528768539428711,1.2536771297454834,1.7554304599761963,0.11696052551269531,0.08047223091125488,1.3801991939544678
1,8,6.189799070358276,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,4.903084754943848,1.524371862411499,1.286679983139038,1.7600347995758057,0.11589932441711426,0.07951760292053223,1.3807814121246338
1,9,6.234904527664185,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,9.999999747378752e-05,4.884131193161011,1.5128850936889648,1.350740909576416,1.7595999240875244,0.11486530303955078,0.07924151420593262,1.3752548694610596
1,10,6.195044994354248,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,9.999999747378752e-05,4.902625560760498,1.5185027122497559,1.2923781871795654,1.770287036895752,0.11557769775390625,0.08005404472351074,1.3749492168426514
1,11,6.173170804977417,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,9.999999747378752e-05,4.893600940704346,1.5156340599060059,1.2795360088348389,1.7609291076660156,0.11655497550964355,0.07970595359802246,1.3783442974090576
1,12,6.329502820968628,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,9.999999747378752e-05,5.047162294387817,1.579702615737915,1.282287836074829,1.830303430557251,0.12548136711120605,0.08374285697937012,1.377228021621704
1,13,15.288744688034058,0.0,0.8999999761581421,0.699999988079071,0.5,0.20000000298023224,3.4985203742980957,1.2836225032806396,11.790187358856201,0.5982241630554199,0.11502218246459961,0.0796821117401123,1.3806226253509521
1,14,16.835937023162842,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,9.999999747378752e-05,4.894555330276489,1.493943452835083,11.941349029541016,1.7724852561950684,0.11330461502075195,0.07762455940246582,1.3956596851348877
1,15,6.274278163909912,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,4.947505712509155,1.5279767513275146,1.3267364501953125,1.7953321933746338,0.11592531204223633,0.08074259757995605,1.3846220970153809
1,16,15.825416803359985,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,9.999999747378752e-05,11.147018671035767,3.1437032222747803,4.678297519683838,2.8062782287597656,0.23680377006530762,1.260319471359253,3.617370367050171
1,17,14.495239019393921,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,10.001197099685669,3.11568021774292,4.493874549865723,2.7695345878601074,0.23187613487243652,0.14187049865722656,3.6616435050964355
1,18,13.040973424911499,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,0.9998999834060669,8.644270181655884,3.117602825164795,4.396581649780273,1.4330434799194336,0.23825645446777344,0.14152026176452637,3.6292009353637695
