k,s,total_time_seconds,best_log_likelihood,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,peak_vram_mb,transfer_pcie,warm_up_mcmc_cpu
1,1,3.8097734451293945,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,2.901705503463745,0.7353291511535645,0.9080543518066406,0.8135385513305664,0.04226207733154297,0.0,0.02633213996887207,1.271822214126587
1,2,1.6770057678222656,-0.0004000663757324219,0.9998999834060669,9.999999747378752e-05,0.9998999834060669,9.999999747378752e-05,1.6761882305145264,0.7384731769561768,0.0007925033569335938,0.8551607131958008,0.042995452880859375,0.0,0.026473045349121094,0.0009121894836425781
1,3,0.9767744541168213,0.0,0.8999999761581421,0.699999988079071,0.5,0.20000000298023224,0.9760189056396484,0.6552445888519287,0.0007343292236328125,0.24226641654968262,0.040236473083496094,0.0,0.026356220245361328,0.0002772808074951172
2,1,2.310433864593506,-5.53035306930542,0.9998999834060669,0.7420119047164917,0.48183247447013855,9.999999747378752e-05,2.309713840484619,0.8116922378540039,0.0006983280181884766,1.4170200824737549,0.04068303108215332,0.0,0.026954174041748047,0.001600503921508789
2,2,2.3671767711639404,-4.838961124420166,0.9998999834060669,0.5453857779502869,0.5452674031257629,9.999999747378752e-05,2.36641263961792,0.8105266094207764,0.0007359981536865234,1.4744949340820312,0.040845394134521484,0.0,0.027013540267944336,0.0016868114471435547
2,3,1.644026279449463,-0.0004000663757324219,0.9998999834060669,0.9998999834060669,9.999999747378752e-05,9.999999747378752e-05,1.6433167457580566,0.7409651279449463,0.0006856918334960938,0.820281982421875,0.04248166084289551,0.0,0.02645134925842285,0.0008738040924072266
3,1,4.493838548660278,-20.729224967956544,0.9998999834060669,0.5809013843536377,0.7594659924507141,0.060540616512298584,4.493041276931763,0.8739233016967773,0.0007753372192382812,3.533782482147217,0.04191851615905762,0.0,0.027002334594726562,0.004352569580078125
3,2,3.4007761478424072,-15.328641891479492,0.9998999834060669,0.5013349652290344,0.7483779191970825,9.999999747378752e-05,3.399976968765259,0.8764219284057617,0.0007746219635009766,2.434772253036499,0.04484915733337402,0.0,0.02759242057800293,0.003675699234008789
3,3,4.834830045700073,-17.466937828063966,0.9998999834060669,0.28174009919166565,0.9998999834060669,0.12357345223426819,4.833996772766113,0.8781838417053223,0.0008060932159423828,3.8672006130218506,0.043843984603881836,0.0,0.02821826934814453,0.004075288772583008
4,1,8.213117361068726,-74.3056427001953,0.7841042280197144,0.8803161382675171,0.6674712896347046,0.11317971348762512,8.211981773376465,0.9472222328186035,0.0011110305786132812,7.171353101730347,0.044236183166503906,0.0,0.028444766998291016,0.008196353912353516
4,2,7.612380743026733,-66.81243057250977,0.9692597389221191,0.6003503799438477,0.6144140362739563,0.13573165237903595,7.611437797546387,0.9344668388366699,0.0009162425994873047,6.587326526641846,0.042691707611083984,0.0,0.02805924415588379,0.006781578063964844
4,3,6.499945163726807,-69.87225494384765,0.9998999834060669,0.6318994164466858,0.24645204842090607,0.4195765554904938,6.49898099899292,0.937941312789917,0.0009410381317138672,5.473287105560303,0.04193401336669922,0.0,0.02793431282043457,0.005956172943115234
5,1,12.358298301696777,-196.91817626953124,0.9998999834060669,0.5967074036598206,0.610516369342804,0.1542980670928955,12.357085943222046,0.9942629337310791,0.0011906623840332031,11.270299673080444,0.04167366027832031,0.0,0.027185440063476562,0.011811494827270508
5,2,12.951146364212036,-162.37481994628905,0.9998999834060669,0.7460119128227234,0.5367711186408997,0.049526408314704895,12.949996948242188,1.000303030014038,0.0011279582977294922,11.855751991271973,0.04194784164428711,0.0,0.027470111846923828,0.012533903121948242
5,3,11.87084674835205,-163.28267822265624,0.9998999834060669,0.5608177185058594,0.6328388452529907,0.09045534580945969,11.869658946990967,1.0037314891815186,0.0011661052703857422,10.773333549499512,0.04188966751098633,0.0,0.027503252029418945,0.01111912727355957
6,1,4.761377811431885,-28.313308906555175,0.9998999834060669,0.4126918911933899,0.4573862552642822,9.999999747378752e-05,4.760543346405029,0.9402146339416504,0.0008122920989990234,3.7334554195404053,0.04200482368469238,0.0,0.028001785278320312,0.004877328872680664
