k,s,total_time_seconds,best_log_likelihood,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,transfer_pcie,warm_up_mcmc_cpu
3,6,6.911910533905029,-25.467022132873534,6.910813331604004,2.955284833908081,0.0010652542114257812,3.735564947128296,0.0929861068725586,0.07646012306213379,0.003866434097290039
3,7,6.094782114028931,-16.655710220336914,6.093719720840454,2.961052417755127,0.001020669937133789,2.9115493297576904,0.09284472465515137,0.07675790786743164,0.0041348934173583984
3,8,6.92721700668335,-22.382381439208984,6.926233530044556,2.9595956802368164,0.0009515285491943359,3.7457315921783447,0.0930166244506836,0.07683467864990234,0.003829479217529297
3,9,6.233566522598267,-17.123745918273926,6.2325873374938965,2.964137315750122,0.0009472370147705078,3.0524682998657227,0.0890810489654541,0.07696223258972168,0.0031769275665283203
3,10,6.1224446296691895,-21.63519401550293,6.12146520614624,2.9511234760284424,0.0009458065032958984,2.9500603675842285,0.09183049201965332,0.07816910743713379,0.0029430389404296875
3,11,6.4746763706207275,-20.65643444061279,6.473689794540405,2.9586191177368164,0.0009527206420898438,3.298078775405884,0.08960890769958496,0.07706117630004883,0.0036754608154296875
3,12,6.001118898391724,-14.825397491455078,6.000130653381348,2.9600601196289062,0.0009534358978271484,2.821639060974121,0.09138846397399902,0.07645082473754883,0.003840923309326172
3,13,7.864091873168945,-27.087582969665526,7.863088369369507,2.9621834754943848,0.0009701251983642578,4.68009877204895,0.09123873710632324,0.07691049575805664,0.004714488983154297
3,14,6.57046103477478,-22.918153953552245,6.569443225860596,2.9585933685302734,0.0009839534759521484,3.3939783573150635,0.09048247337341309,0.07663488388061523,0.0033855438232421875
3,15,7.221813678741455,-21.596687698364256,7.220821380615234,2.9536502361297607,0.0009601116180419922,4.048554420471191,0.09031367301940918,0.07688188552856445,0.004329681396484375
3,16,7.456929922103882,-17.66978931427002,7.455958127975464,2.951176404953003,0.0009398460388183594,4.287900686264038,0.08917117118835449,0.07679629325866699,0.004526376724243164
3,17,7.521913051605225,-25.635240936279295,7.5209245681762695,2.943896770477295,0.00095367431640625,4.3619303703308105,0.08778595924377441,0.07728910446166992,0.004303932189941406
3,18,6.141547441482544,-18.738523483276367,6.140580177307129,2.940868616104126,0.0009338855743408203,2.9871466159820557,0.08683156967163086,0.07664918899536133,0.003295421600341797
3,19,6.1386590003967285,-17.632416343688966,6.13755464553833,2.9397828578948975,0.0010709762573242188,2.9850711822509766,0.08706808090209961,0.0765831470489502,0.0034208297729492188
3,20,6.224083185195923,-17.88130931854248,6.223109006881714,2.9367995262145996,0.0009415149688720703,3.073761463165283,0.08690690994262695,0.07667922973632812,0.003335714340209961
3,21,5.839531183242798,-19.482106590270995,5.838433504104614,2.935389518737793,0.0010671615600585938,2.691298484802246,0.08666086196899414,0.07649683952331543,0.002819061279296875
3,22,6.885354042053223,-21.62087001800537,6.884384393692017,2.9372270107269287,0.0009334087371826172,3.7334389686584473,0.0871741771697998,0.07679271697998047,0.0040378570556640625
3,23,6.861578702926636,-14.494311332702637,6.860581636428833,2.9409334659576416,0.0009629726409912109,3.703364849090576,0.08818387985229492,0.07695436477661133,0.005063295364379883
3,24,5.129071950912476,-12.822280502319336,5.128108739852905,2.9372658729553223,0.0009300708770751953,1.977734088897705,0.08728575706481934,0.07699728012084961,0.002605915069580078
3,25,6.5031960010528564,-22.74504909515381,6.502216577529907,2.941272258758545,0.0009441375732421875,3.3463878631591797,0.08839535713195801,0.07695603370666504,0.0034799575805664062
3,26,6.405003786087036,-21.258262825012206,6.4040069580078125,2.966543436050415,0.0009641647338867188,3.218968391418457,0.09074616432189941,0.07734322547912598,0.0033102035522460938
3,27,8.180777549743652,-25.720101165771485,8.179759502410889,2.9606361389160156,0.0009839534759521484,4.9973883628845215,0.0909125804901123,0.07839727401733398,0.005136251449584961
