k,s,total_time_seconds,best_log_likelihood,peak_vram_mb,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,peak_vram_mb,transfer_pcie,warm_up_mcmc_cpu
4,10,13.486586809158325,-75.3,0.0283203125,0.9990234375,0.77685546875,0.615234375,0.139892578125,13.485270977020264,3.4142870903015137,0.0011069774627685547,9.670604705810547,0.1003725528717041,0.0283203125,0.21927523612976074,0.00976872444152832
5,1,16.282734155654907,-198.1625,0.02880859375,0.9990234375,0.576171875,0.60986328125,0.166015625,16.281046867370605,3.6154625415802,0.001425027847290039,12.253082036972046,0.10133004188537598,0.02880859375,0.2368485927581787,0.012202024459838867
5,2,17.21809434890747,-164.625,0.02880859375,0.9990234375,0.7412109375,0.54150390625,0.06854248046875,17.21657705307007,3.7255892753601074,0.0012829303741455078,13.059848546981812,0.10549569129943848,0.02880859375,0.23833847045898438,0.01343536376953125
5,3,15.646303415298462,-166.075,0.02880859375,0.9990234375,0.57470703125,0.62841796875,0.09515380859375,15.64464020729065,3.637514352798462,0.0014488697052001953,11.597147941589355,0.10089826583862305,0.02880859375,0.22908592224121094,0.011874675750732422
5,4,17.194602966308594,-215.2375,0.02880859375,0.9990234375,0.654296875,0.6171875,0.2003173828125,17.193045616149902,3.6431078910827637,0.0013206005096435547,13.13703989982605,0.10102486610412598,0.02880859375,0.23764944076538086,0.013125419616699219
5,5,14.770644664764404,-171.775,0.02880859375,0.9990234375,0.66552734375,0.4921875,0.13427734375,14.768367767333984,3.3619773387908936,0.0020711421966552734,11.017385244369507,0.09941458702087402,0.02880859375,0.2095935344696045,0.011202812194824219
5,6,17.07174849510193,-184.7625,0.02880859375,0.9990234375,0.67529296875,0.62255859375,0.08734130859375,17.06936264038086,3.53287935256958,0.0021648406982421875,13.13994812965393,0.10014963150024414,0.02880859375,0.21471500396728516,0.013614416122436523
5,7,15.74779200553894,-215.975,0.02880859375,0.96044921875,0.6240234375,0.55908203125,0.2091064453125,15.74552297592163,3.635422706604004,0.0020432472229003906,11.722113609313965,0.10114264488220215,0.02880859375,0.21230387687683105,0.011501550674438477
5,8,16.398749351501465,-207.9625,0.02880859375,0.9990234375,0.61376953125,0.55712890625,0.1903076171875,16.397133827209473,3.6157515048980713,0.0013761520385742188,12.382177829742432,0.10034561157226562,0.02880859375,0.21812033653259277,0.012389898300170898
5,9,14.454347610473633,-193.4,0.02880859375,0.9990234375,0.66064453125,0.30224609375,0.337890625,14.452611923217773,3.638052463531494,0.0014772415161132812,10.388391971588135,0.0999138355255127,0.02880859375,0.2557845115661621,0.010273456573486328
5,10,15.739520788192749,-230.0875,0.02880859375,0.9990234375,0.497802734375,0.60009765625,0.291015625,15.737380504608154,3.636305093765259,0.001888275146484375,11.719765663146973,0.10115289688110352,0.02880859375,0.2025613784790039,0.011536121368408203
6,1,7.744608640670776,-28.3578125,0.02880859375,0.9990234375,0.42333984375,0.452392578125,0.00010001659393310547,7.7420642375946045,3.403205394744873,0.002317190170288086,3.89919114112854,0.10224580764770508,0.02880859375,0.25844788551330566,0.004860877990722656
6,2,7.560753107070923,-16.9828125,0.02880859375,0.85302734375,0.89794921875,0.6005859375,0.00010001659393310547,7.559524059295654,3.247194528579712,0.0010111331939697266,3.90189266204834,0.10323953628540039,0.02880859375,0.22162270545959473,0.005048990249633789
6,3,8.124102354049683,-34.359375,0.02880859375,0.8515625,0.472900390625,0.484130859375,0.03717041015625,8.12208890914917,3.4137415885925293,0.0017924308776855469,4.295325517654419,0.10059571266174316,0.02880859375,0.2321770191192627,0.0042002201080322266
6,4,8.255688905715942,-17.003125,0.02880859375,0.84619140625,0.6357421875,0.96142578125,0.00010001659393310547,8.254398345947266,3.1658670902252197,0.00109100341796875,4.637423992156982,0.09816098213195801,0.02880859375,0.28636622428894043,0.0049974918365478516
6,5,9.495237350463867,-24.578125,0.02880859375,0.9990234375,0.423828125,0.40234375,0.00010001659393310547,9.494071006774902,3.422703266143799,0.0009620189666748047,5.651221752166748,0.10033869743347168,0.02880859375,0.25321173667907715,0.005872964859008789
