k,s,total_time_seconds,best_log_likelihood,peak_vram_mb,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,peak_vram_mb,transfer_pcie,warm_up_mcmc_cpu
7,7,13.149345397949219,-845.05,0.03173828125,0.9990234375,0.2391357421875,0.229736328125,0.6787109375,13.145192384719849,4.370007276535034,0.003942251205444336,8.400036811828613,0.10034942626953125,0.03173828125,0.18316316604614258,0.009287118911743164
7,8,14.329278945922852,-1101.9,0.03173828125,0.92529296875,0.424072265625,0.484375,0.28369140625,14.32506012916565,4.396906614303589,0.004008054733276367,9.533748865127563,0.10085725784301758,0.03173828125,0.19566035270690918,0.009218931198120117
7,9,13.343466997146606,-857.15,0.03173828125,0.9990234375,0.2666015625,0.2152099609375,0.67333984375,13.339124917984009,4.405041933059692,0.0040853023529052734,8.542633295059204,0.10100507736206055,0.03173828125,0.19475150108337402,0.009627103805541992
7,10,14.589136600494385,-1104.5,0.03173828125,0.89599609375,0.5234375,0.4697265625,0.2373046875,14.584151029586792,4.366399049758911,0.004758596420288086,9.822484254837036,0.10088491439819336,0.03173828125,0.19132494926452637,0.009755611419677734
8,1,9.868524074554443,-2799.6,0.041015625,0.8056640625,0.5498046875,0.60205078125,0.188232421875,9.862575054168701,4.599466562271118,0.005688905715942383,4.893290758132935,0.10198211669921875,0.041015625,0.18245434761047363,0.004910707473754883
8,2,9.871118068695068,-2813.0,0.041015625,0.77490234375,0.5888671875,0.5830078125,0.1884765625,9.865204572677612,4.583291053771973,0.005706071853637695,4.91847562789917,0.10138344764709473,0.041015625,0.1737513542175293,0.00489497184753418
8,3,9.926324605941772,-2823.4,0.041015625,0.75390625,0.609375,0.6005859375,0.1885986328125,9.91960334777832,4.549747705459595,0.006505012512207031,5.009645462036133,0.10126495361328125,0.041015625,0.1699390411376953,0.005033969879150391
8,4,9.992636919021606,-2783.6,0.041015625,0.68896484375,0.63330078125,0.6376953125,0.188720703125,9.985587358474731,4.063997507095337,0.0068242549896240234,5.037801265716553,0.10103607177734375,0.041015625,0.5824952125549316,0.005084037780761719
8,5,10.094223022460938,-2890.4,0.041015625,0.787109375,0.60302734375,0.57470703125,0.188720703125,10.086699724197388,4.378627300262451,0.0073277950286865234,4.82403826713562,0.10010123252868652,0.041015625,0.6144940853118896,0.004822492599487305
8,6,10.058340549468994,-2851.2,0.041015625,0.7626953125,0.60107421875,0.57861328125,0.1884765625,10.051770687103271,4.375336408615112,0.006341457366943359,4.752678632736206,0.10043025016784668,0.041015625,0.6374132633209229,0.0047969818115234375
8,7,10.275518894195557,-2765.0,0.041015625,0.78466796875,0.576171875,0.59912109375,0.1881103515625,10.255481481552124,4.371134042739868,0.019829511642456055,4.992661237716675,0.1016538143157959,0.041015625,0.6203489303588867,0.004719972610473633
8,8,10.23561406135559,-2803.0,0.041015625,0.78173828125,0.5888671875,0.59326171875,0.1884765625,10.229596614837646,4.314003229141235,0.005774974822998047,4.995069980621338,0.10132837295532227,0.041015625,0.6335527896881104,0.004945993423461914
8,9,10.125764608383179,-2822.2,0.041015625,0.7080078125,0.60791015625,0.6484375,0.188720703125,10.119059562683105,4.373391151428223,0.006462812423706055,4.855654954910278,0.10170221328735352,0.041015625,0.6116793155670166,0.004788637161254883
8,10,10.428317308425903,-2829.4,0.041015625,0.76171875,0.61328125,0.5859375,0.1888427734375,10.423868179321289,4.39700722694397,0.00423884391784668,5.125762462615967,0.1018531322479248,0.041015625,0.6315176486968994,0.005070209503173828
9,1,10.96932578086853,-6898.4,0.068359375,0.8115234375,0.6201171875,0.52197265625,0.1888427734375,10.959116458892822,4.419559955596924,0.009997844696044922,5.70232629776001,0.10045719146728516,0.068359375,0.5528693199157715,0.005639791488647461
9,2,11.239328622817993,-6981.6,0.068359375,0.81298828125,0.6181640625,0.5224609375,0.1890869140625,11.231021165847778,4.637481212615967,0.008105278015136719,5.7480762004852295,0.1006169319152832,0.068359375,0.5840332508087158,0.005749940872192383
9,3,11.233428001403809,-6889.2,0.068359375,0.81787109375,0.60986328125,0.52197265625,0.1888427734375,11.22325873374939,4.653998613357544,0.00993490219116211,5.740668296813965,0.10035514831542969,0.068359375,0.5747010707855225,0.005742788314819336
9,4,11.344176530838013,-6882.4,0.068359375,0.81787109375,0.6142578125,0.5224609375,0.18896484375,11.334084033966064,4.646904230117798,0.009876489639282227,5.863178253173828,0.10141277313232422,0.068359375,0.5724515914916992,0.0057811737060546875
9,5,10.983467102050781,-6890.4,0.068359375,0.79150390625,0.63916015625,0.52197265625,0.1888427734375,10.972418785095215,4.515554428100586,0.010819673538208008,5.68837571144104,0.10249114036560059,0.068359375,0.5114302635192871,0.0056455135345458984
9,6,10.437249422073364,-7051.6,0.068359375,0.81005859375,0.61572265625,0.5224609375,0.18896484375,10.427127599716187,3.966442108154297,0.009902715682983398,5.599590301513672,0.09971261024475098,0.068359375,0.548936128616333,0.005629301071166992
9,7,11.228341341018677,-6905.6,0.068359375,0.80126953125,0.62255859375,0.5224609375,0.18896484375,11.218196630477905,4.613888502120972,0.009931802749633789,5.768354415893555,0.09993314743041992,0.068359375,0.5701110363006592,0.005734443664550781
9,8,11.063153505325317,-6980.8,0.068359375,0.85009765625,0.5390625,0.59521484375,0.1888427734375,10.93626618385315,4.384424209594727,0.12664031982421875,5.674236536026001,0.10046219825744629,0.068359375,0.5848958492279053,0.005627632141113281
9,9,10.91416311264038,-6984.4,0.068359375,0.8125,0.6142578125,0.5224609375,0.1890869140625,10.904654264450073,4.369495630264282,0.009270429611206055,5.685643196105957,0.10017561912536621,0.068359375,0.5507385730743408,0.005646705627441406
