k,s,total_time_seconds,best_log_likelihood,peak_vram_mb,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,peak_vram_mb,transfer_pcie,warm_up_mcmc_cpu
4,3,7.551791429519653,-56.904212188720706,1363.09765625,0.9836589694023132,0.11730973422527313,0.30389347672462463,0.9675556421279907,7.550475358963013,3.450106620788574,0.0011157989501953125,3.7230212688446045,0.10041379928588867,1363.09765625,0.201002836227417,0.004137754440307617
5,1,8.541202068328857,-128.71132202148436,1363.09765625,0.9998999834060669,0.3114055097103119,0.12237755954265594,0.7262514233589172,8.539588689804077,3.6411972045898438,0.0014147758483886719,4.56316065788269,0.10023307800292969,1363.09765625,0.16945719718933105,0.005185127258300781
5,2,9.47215986251831,-150.21643981933593,1363.09765625,0.9998999834060669,0.20323409140110016,0.3122548758983612,0.6716681122779846,9.469940900802612,3.6560757160186768,0.0020241737365722656,5.4250099658966064,0.10019588470458984,1363.09765625,0.2126932144165039,0.005917787551879883
5,3,9.632113933563232,-155.21041107177734,1363.09765625,0.9998999834060669,0.3177637755870819,0.16936828196048737,0.7667231559753418,9.630476951599121,3.645704984664917,0.0014319419860839844,5.565274715423584,0.0991668701171875,1363.09765625,0.23083734512329102,0.006265878677368164
6,1,10.403106212615967,-334.2138397216797,1363.09765625,0.9998999834060669,0.11643202602863312,0.3161453902721405,0.7561068534851074,10.401190519332886,3.8996098041534424,0.0017008781433105469,6.084201097488403,0.100494384765625,1363.09765625,0.22983002662658691,0.006968259811401367
6,2,12.358375549316406,-424.0111022949219,1363.09765625,0.9998999834060669,0.28679704666137695,0.2473495900630951,0.6999942064285278,12.356240510940552,3.887582778930664,0.0019233226776123047,8.055326700210571,0.10019564628601074,1363.09765625,0.22446227073669434,0.008805513381958008
6,3,4.9608154296875,-33.59352416992188,1363.09765625,0.9998999834060669,0.09191254526376724,9.999999747378752e-05,0.6497284173965454,4.958676099777222,3.6448397636413574,0.0019254684448242188,0.9266242980957031,0.09951519966125488,1363.09765625,0.20218157768249512,0.0009703636169433594
7,1,13.323480367660522,-899.2478942871094,1363.09765625,0.9751109480857849,0.25015848875045776,0.2719070315361023,0.6579338908195496,13.320827722549438,4.113379716873169,0.0024132728576660156,8.780193567276001,0.09997844696044922,1363.09765625,0.23313641548156738,0.009549379348754883
7,2,12.78825306892395,-820.2801391601563,1363.09765625,0.9998999834060669,0.20048385858535767,0.25310787558555603,0.6949715614318848,12.785339832305908,4.12253999710083,0.0027167797088623047,8.238724708557129,0.1007242202758789,1363.09765625,0.22418832778930664,0.009174346923828125
7,3,12.589558601379395,-850.7697692871094,1363.09765625,0.9947032332420349,0.17836816608905792,0.2544836401939392,0.7369902729988098,12.586923837661743,4.096576452255249,0.002424001693725586,8.06322455406189,0.10019278526306152,1363.09765625,0.22574973106384277,0.008989572525024414
8,1,9.406337261199951,-2044.59658203125,1363.09765625,0.9998999834060669,0.19273792207241058,0.2626911699771881,0.7020273208618164,9.402117013931274,4.366007089614868,0.003998517990112305,4.619983434677124,0.10136938095092773,1363.09765625,0.22063016891479492,0.004585742950439453
8,2,9.439641952514648,-2132.5721435546875,1363.09765625,0.9998999834060669,0.24927718937397003,0.22553381323814392,0.6808720231056213,9.434865713119507,4.380192756652832,0.0045545101165771484,4.626646041870117,0.10146498680114746,1363.09765625,0.23444128036499023,0.004582643508911133
8,3,9.537534475326538,-2182.3541748046873,1363.09765625,0.9998999834060669,0.254436731338501,0.236891970038414,0.6780450344085693,9.532753229141235,4.381771802902222,0.0045833587646484375,4.727122783660889,0.10153675079345703,1363.09765625,0.2326500415802002,0.004680633544921875
9,1,10.628853559494019,-5365.88515625,1363.09765625,0.9990150332450867,0.2340511679649353,0.26828691363334656,0.6716022491455078,10.620673179626465,4.617032051086426,0.007975578308105469,5.580932378768921,0.10148406028747559,1363.09765625,0.22017717361450195,0.005730867385864258
9,2,10.662692785263062,-5371.798828125,1363.09765625,0.9998999834060669,0.24017426371574402,0.2570403814315796,0.6810929775238037,10.654967308044434,4.620801210403442,0.007523775100708008,5.610542297363281,0.10158658027648926,1363.09765625,0.22881007194519043,0.005666971206665039
