k,s,total_time_seconds,best_log_likelihood,peak_vram_mb,P00,P01,P10,P11,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,peak_vram_mb,transfer_pcie,warm_up_mcmc_cpu
3,6,6.631476640701294,-21.549623107910158,0.0283203125,0.9998999834060669,0.14297769963741302,0.44926896691322327,0.8137271404266357,6.630284786224365,3.2842118740081787,0.000982046127319336,2.8967537879943848,0.10129427909851074,0.0283203125,0.23134660720825195,0.0031163692474365234
3,7,6.644214630126953,-22.596793746948244,0.0283203125,0.9998999834060669,0.2733970284461975,0.40645089745521545,0.5213288068771362,6.642954349517822,3.2850069999694824,0.001055002212524414,2.9156394004821777,0.10111618041992188,0.0283203125,0.2297077178955078,0.0029172897338867188
3,8,5.0619728565216064,-10.50452537536621,0.0283203125,0.9998999834060669,9.999999747378752e-05,0.2738878130912781,0.7548385262489319,5.060716390609741,3.2469472885131836,0.0010266304016113281,1.3798410892486572,0.1014397144317627,0.0283203125,0.22519230842590332,0.0014729499816894531
3,9,4.888715505599976,-11.981493949890137,0.0283203125,0.9998999834060669,0.27411559224128723,9.999999747378752e-05,0.7145515084266663,4.887428045272827,3.237727165222168,0.0010440349578857422,1.3231089115142822,0.10179948806762695,0.0283203125,0.15055489540100098,0.0013041496276855469
3,10,4.643559455871582,-9.383277797698975,0.0283203125,0.9998999834060669,9.999999747378752e-05,0.18472005426883698,0.8125132322311401,4.6420722007751465,3.225895881652832,0.0012614727020263672,1.1035470962524414,0.10197639465332031,0.0283203125,0.13778018951416016,0.0011138916015625
3,11,5.726294279098511,-15.253467750549316,0.0283203125,0.9998999834060669,0.0430622436106205,0.4375886023044586,0.7804402709007263,5.723519563674927,3.269603729248047,0.0025904178619384766,2.136380195617676,0.0922698974609375,0.0283203125,0.14126086235046387,0.002162456512451172
3,12,5.4260094165802,-18.122123146057127,0.0283203125,0.9998999834060669,0.23994819819927216,0.2550485134124756,0.558607816696167,5.424746513366699,3.32897686958313,0.0010747909545898438,1.8707330226898193,0.09285807609558105,0.0283203125,0.0814201831817627,0.001844167709350586
3,13,5.512217044830322,-16.62003288269043,0.0283203125,0.9998999834060669,0.11314447224140167,0.44005268812179565,0.512332558631897,5.5109453201293945,3.094175338745117,0.0010783672332763672,2.188936948776245,0.09404373168945312,0.0283203125,0.0823063850402832,0.0024747848510742188
3,14,6.154679536819458,-22.155694580078126,0.0283203125,0.9998999834060669,0.4424772560596466,0.1773487776517868,0.794065535068512,6.153286457061768,3.046586751937866,0.0011975765228271484,2.8818399906158447,0.09217190742492676,0.0283203125,0.08121204376220703,0.0029871463775634766
3,15,5.138509750366211,-11.685561561584473,0.0283203125,0.9998999834060669,0.10113392025232315,0.21424490213394165,0.526180624961853,5.135060548782349,3.2693936824798584,0.003222227096557617,1.6253182888031006,0.09676527976989746,0.0283203125,0.09021306037902832,0.0015943050384521484
4,1,7.0422797203063965,-45.717765426635744,0.0283203125,0.9998999834060669,0.0874960795044899,0.25447794795036316,0.929251492023468,7.040941953659058,3.5025839805603027,0.0011222362518310547,2.9306745529174805,0.10215401649475098,0.0283203125,0.36066627502441406,0.003210306167602539
4,2,7.40218186378479,-44.60114669799805,0.0283203125,0.9998999834060669,0.2113325446844101,0.14230158925056458,0.8028923869132996,7.400610446929932,3.521155834197998,0.0013382434844970703,2.9269707202911377,0.1014091968536377,0.0283203125,0.5979511737823486,0.0032110214233398438
4,3,8.31868028640747,-57.35176734924316,0.0283203125,0.9998999834060669,0.28298699855804443,0.14502988755702972,0.9395925998687744,8.31733751296997,3.540977954864502,0.0011134147644042969,3.778012752532959,0.10157275199890137,0.0283203125,0.6544234752655029,0.004241466522216797
4,4,9.86584758758545,-71.08416900634765,0.0283203125,0.9998999834060669,0.217096209526062,0.39135679602622986,0.7689351439476013,9.861979246139526,3.5682709217071533,0.003665924072265625,5.27228045463562,0.10138678550720215,0.0283203125,0.6766557693481445,0.0059125423431396484
4,5,7.40299391746521,-46.12294578552246,0.0283203125,0.9998999834060669,0.07083804905414581,0.3247695565223694,0.7931815981864929,7.401707649230957,3.517164945602417,0.0010631084442138672,2.928915500640869,0.10163259506225586,0.0283203125,0.586350679397583,0.003304719924926758
4,6,8.187650918960571,-51.13685646057129,0.0283203125,0.9998999834060669,0.13218027353286743,0.2663748860359192,0.9998999834060669,8.186316013336182,3.5301098823547363,0.001125335693359375,3.7243752479553223,0.10173392295837402,0.0283203125,0.6055057048797607,0.004033803939819336
4,7,6.759664535522461,-51.11517066955567,0.0283203125,0.9998999834060669,0.17381124198436737,0.21046032011508942,0.8537312150001526,6.758113622665405,3.296593189239502,0.0013275146484375,3.1443064212799072,0.10136246681213379,0.0283203125,0.13887906074523926,0.0034258365631103516
4,8,6.49894905090332,-31.31045913696289,0.0283203125,0.9998999834060669,9.999999747378752e-05,0.297699511051178,0.9998999834060669,6.49764084815979,3.4962353706359863,0.0011017322540283203,2.678901433944702,0.10264420509338379,0.0283203125,0.14795947074890137,0.0032892227172851562
4,9,8.16524887084961,-48.47976570129394,0.0283203125,0.9998999834060669,0.22530241310596466,0.20139022171497345,0.7037052512168884,8.16396713256836,3.5336427688598633,0.0010805130004882812,3.5703508853912354,0.10141897201538086,0.0283203125,0.7274236679077148,0.0036194324493408203
4,10,8.25557017326355,-50.50959930419922,0.0283203125,0.9998999834060669,0.3391866087913513,0.12411867082118988,0.7091241478919983,8.254209280014038,3.5384891033172607,0.00113677978515625,3.675332546234131,0.10171270370483398,0.0283203125,0.7282392978668213,0.003938198089599609
4,11,9.147612810134888,-37.5060848236084,0.01806640625,0.9998999834060669,9.999999747378752e-05,0.3909468352794647,0.7834292054176331,8.183374404907227,3.626406669616699,0.9640271663665771,2.6940112113952637,0.15573358535766602,0.01806640625,0.25301074981689453,1.3784070014953613
4,12,6.805263996124268,-42.40889930725098,0.0283203125,0.9998999834060669,0.11825983971357346,0.1650017946958542,0.9998999834060669,6.801493883132935,3.4368481636047363,0.003571033477783203,2.925511360168457,0.09416699409484863,0.0283203125,0.2632567882537842,0.0032417774200439453
