k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
5,3,38.3,-117.4555,0.8567,0.5949,0.7102,0.0001
5,4,39.11,-111.9835,0.9999,0.5575,0.6038,0.0144
5,5,44.77,-126.1399,0.9791,0.4781,0.6623,0.0373
5,6,41.19,-112.1363,0.9999,0.5919,0.6271,0.0001
5,7,43.39,-124.5954,0.9999,0.6056,0.5674,0.0279
5,8,43.04,-136.6808,0.9707,0.6844,0.7137,0.0001
5,9,41.05,-119.1854,0.9017,0.6882,0.5947,0.0001
5,10,49.14,-117.8996,0.9999,0.5562,0.5262,0.056
5,11,49.22,-130.2301,0.9999,0.5757,0.5755,0.0601
5,12,38.62,-108.3186,0.9999,0.5194,0.6258,0.0035
5,13,39.57,-87.6494,0.9999,0.4848,0.5486,0.0035
5,14,49.91,-127.4028,0.8998,0.5564,0.6418,0.0459
5,15,56.8,-137.1779,0.9999,0.4282,0.6057,0.1089
5,16,46.07,-133.3855,0.9999,0.5511,0.6024,0.0498
5,17,44.99,-149.434,0.9999,0.6273,0.6506,0.0422
5,18,39.1,-120.8084,0.9522,0.5495,0.7041,0.0041
5,19,40.19,-125.3113,0.9999,0.5985,0.6648,0.0052
5,20,53.2,-112.8824,0.9831,0.5845,0.4303,0.0518
5,21,42.64,-112.725,0.9999,0.5911,0.63,0.0001
5,22,40.81,-118.2116,0.9999,0.625,0.5666,0.0086
5,23,44.94,-118.0697,0.9999,0.6313,0.5648,0.0149
5,24,44.57,-139.8464,0.9999,0.5967,0.5903,0.0578
5,25,59.93,-144.0714,0.8905,0.5838,0.5872,0.103
5,26,38.27,-115.881,0.9999,0.5633,0.6053,0.0092
5,27,39.67,-120.0951,0.9653,0.6465,0.5638,0.012
5,28,37.3,-118.9644,0.8918,0.6066,0.7035,0.0001
5,29,37.52,-116.9258,0.9154,0.5503,0.692,0.0001
5,30,41.81,-109.6123,0.9999,0.6508,0.5355,0.0001
6,1,45.43,-26.3699,0.9999,0.3876,0.437,0.0001
6,2,46.62,-15.9203,0.9999,0.6095,0.6928,0.0001
6,3,45.59,-29.8391,0.8748,0.4711,0.4956,0.0001
6,4,54.62,-27.3568,0.978,0.4078,0.4575,0.0001
6,5,51.75,-26.403,0.9999,0.395,0.4463,0.0001
6,6,34.12,-18.165,0.7262,0.7106,0.8684,0.0001
6,7,55.28,-25.2729,0.9999,0.4146,0.4149,0.0001
6,8,57.77,-25.7475,0.9999,0.377,0.4416,0.0001
6,9,47.13,-15.9351,0.9999,0.6155,0.6975,0.0001
6,10,34.36,-17.859,0.8214,0.6971,0.8124,0.0001
6,11,46.28,-25.7585,0.9999,0.3628,0.4677,0.0001
6,12,51.81,-24.3266,0.9999,0.4018,0.4017,0.0001
6,13,45.58,-28.7315,0.946,0.4025,0.4962,0.0001
6,14,43.07,-17.5772,0.7202,0.8169,0.7778,0.0001
6,15,49.4,-28.6982,0.9165,0.4523,0.4562,0.0001
6,16,32.44,-17.6494,0.7434,0.8113,0.758,0.0001
6,17,51.53,-28.4414,0.9425,0.4013,0.4954,0.0001
6,18,41.35,-17.3937,0.9158,0.6763,0.7383,0.0001
6,19,43.78,-29.5763,0.8768,0.4925,0.4485,0.0001
6,20,41.87,-17.8492,0.7834,0.8259,0.7226,0.0001
6,21,54.73,-28.8342,0.9249,0.4768,0.443,0.0001
6,22,50.76,-26.6938,0.9999,0.4169,0.4163,0.0001
6,23,41.2,-17.0599,0.9967,0.6973,0.6723,0.0001
6,24,57.3,-21.3633,0.9999,0.3834,0.3831,0.0001
6,25,44.97,-27.9113,0.9999,0.4917,0.3514,0.0001
6,26,51.53,-26.168,0.9999,0.4219,0.4178,0.0001
6,27,49.36,-26.515,0.9999,0.3916,0.4406,0.0001
6,28,33.98,-17.8811,0.8286,0.6824,0.8055,0.0001
6,29,49.0,-26.4801,0.9999,0.3882,0.4396,0.0001
6,30,34.84,-18.1317,0.7428,0.7157,0.8675,0.0001
7,1,51.8,-732.5568,0.91,0.5851,0.5891,0.037
7,2,52.97,-646.7355,0.9026,0.6192,0.6,0.0011
7,3,51.03,-676.3419,0.8935,0.6074,0.6309,0.0136
7,4,54.53,-681.3775,0.9429,0.5702,0.6106,0.0092
7,5,60.92,-740.0029,0.9763,0.5573,0.5334,0.0541
7,6,61.93,-761.8234,0.9889,0.5615,0.5117,0.0792
7,7,51.61,-667.978,0.876,0.6397,0.6086,0.0006
7,8,61.64,-778.2701,0.9449,0.5749,0.5487,0.0746
7,9,51.91,-704.5898,0.9173,0.6088,0.5747,0.0247
7,10,52.59,-717.2594,0.8991,0.5904,0.5857,0.03
7,11,52.1,-711.8459,0.9404,0.5653,0.5986,0.0309
7,12,58.84,-761.5705,0.963,0.5603,0.5518,0.0508
7,13,60.15,-753.2834,0.9945,0.5131,0.5503,0.0678
7,14,61.72,-775.8091,0.9619,0.5686,0.5364,0.0838
7,15,52.55,-679.1967,0.9071,0.5915,0.6511,0.0141
7,16,54.72,-708.1742,0.927,0.5646,0.6004,0.0286
7,17,57.27,-729.6549,0.9803,0.5449,0.5701,0.0522
7,18,51.04,-648.6049,0.9375,0.6027,0.6161,0.0044
7,19,57.29,-706.6017,0.9802,0.5712,0.5552,0.0363
7,20,51.9,-708.9139,0.879,0.6204,0.6014,0.0213
7,21,58.16,-731.5633,0.9539,0.5523,0.575,0.0395
7,22,50.44,-654.0873,0.8857,0.6415,0.5983,0.0001
7,23,57.24,-695.2603,0.9604,0.5572,0.5482,0.0318
7,24,54.73,-736.4377,0.9439,0.5922,0.5639,0.0513
7,25,57.14,-735.6048,0.9562,0.5551,0.5767,0.051
7,26,51.14,-671.1173,0.9176,0.6211,0.5735,0.0103
7,27,58.73,-786.6805,0.9305,0.5751,0.5484,0.0658
7,28,51.72,-661.4801,0.9095,0.6083,0.5998,0.0095
7,29,51.16,-705.7947,0.9166,0.6079,0.6065,0.0271
7,30,52.12,-685.9932,0.9453,0.571,0.6102,0.0197
8,1,61.28,-1392.5529,0.9805,0.5245,0.5187,0.0574
8,2,63.36,-1409.2776,0.9442,0.5199,0.5242,0.0509
8,3,56.98,-1362.0745,0.9599,0.5367,0.5545,0.042
8,4,60.58,-1367.4033,0.9733,0.5141,0.5331,0.0547
8,5,57.98,-1285.057,0.9532,0.5353,0.556,0.0146
8,6,61.97,-1400.1936,0.9719,0.5323,0.5076,0.0568
8,7,58.55,-1394.1677,0.9377,0.5472,0.5384,0.0469
8,8,63.6,-1404.5684,0.962,0.5061,0.5102,0.0547
8,9,57.41,-1346.2826,0.9648,0.5372,0.534,0.0449
8,10,65.74,-1404.9133,0.9915,0.5057,0.5053,0.074
8,11,60.32,-1381.9294,0.9766,0.5188,0.5044,0.0454
8,12,58.75,-1345.8661,0.924,0.5405,0.5393,0.0293
8,13,53.44,-1297.6154,0.9001,0.5866,0.5711,0.0141
8,14,60.13,-1372.6361,0.9527,0.5185,0.5406,0.043
8,15,61.77,-1422.703,0.9415,0.5094,0.53,0.0559
8,16,58.52,-1367.051,0.9712,0.5322,0.5355,0.0431
8,17,62.1,-1399.4166,0.9544,0.5319,0.5154,0.0469
8,18,58.94,-1361.3526,0.9582,0.5395,0.5396,0.0414
8,19,62.76,-1364.9322,0.9613,0.5232,0.5302,0.048
8,20,56.37,-1344.2868,0.9017,0.5608,0.5588,0.0217
8,21,56.4,-1354.433,0.9372,0.541,0.5539,0.0371
8,22,62.24,-1402.3708,0.9607,0.5387,0.5165,0.0643
8,23,55.99,-1309.9668,0.9422,0.5532,0.5433,0.0263
8,24,58.93,-1313.5545,0.9214,0.5407,0.5333,0.0239
8,25,63.8,-1446.9348,0.959,0.5218,0.5272,0.0745
8,26,58.36,-1395.1582,0.9406,0.5366,0.5439,0.0518
8,27,56.19,-1267.6731,0.9634,0.5308,0.5248,0.0138
8,28,64.35,-1397.564,0.9501,0.5279,0.5133,0.0527
8,29,60.83,-1307.739,0.9554,0.5464,0.5391,0.027
8,30,61.36,-1394.8144,0.9827,0.5159,0.5335,0.0522
9,1,73.79,-4372.9179,0.9451,0.5741,0.589,0.0515
9,2,73.99,-4368.7641,0.9371,0.5682,0.5908,0.0447
9,3,75.83,-4488.5692,0.9768,0.5481,0.5479,0.0649
9,4,75.65,-4543.937,0.9608,0.5566,0.5796,0.065
9,5,75.0,-4518.4235,0.9534,0.5771,0.5642,0.0686
9,6,72.54,-4306.6166,0.9446,0.5853,0.5906,0.0433
9,7,76.35,-4459.1269,0.9764,0.5617,0.562,0.0638
9,8,72.1,-4439.244,0.9325,0.5925,0.5679,0.0467
9,9,73.21,-4330.9857,0.9485,0.5696,0.5716,0.0435
9,10,72.36,-4507.6548,0.9259,0.602,0.5914,0.0584
9,11,73.02,-4416.817,0.9486,0.58,0.5876,0.0514
9,12,73.63,-4472.0951,0.9401,0.5641,0.5821,0.0509
9,13,72.29,-4361.1355,0.9355,0.5767,0.6068,0.0448
9,14,74.23,-4506.7034,0.9372,0.5505,0.5876,0.0528
9,15,71.04,-4275.6749,0.9224,0.6006,0.5844,0.0297
9,16,75.96,-4482.2381,0.9584,0.5543,0.5588,0.0584
9,17,70.66,-4274.0653,0.9483,0.5864,0.5916,0.0397
9,18,70.86,-4236.6137,0.9386,0.5835,0.5773,0.0331
9,19,71.39,-4344.8561,0.9249,0.592,0.6039,0.0423
9,20,75.79,-4411.0785,0.9612,0.5858,0.5637,0.0566
9,21,73.78,-4462.9165,0.9527,0.5631,0.5937,0.0557
9,22,74.38,-4488.594,0.9433,0.5731,0.5633,0.0548
9,23,73.25,-4418.9759,0.9691,0.5717,0.5682,0.0604
9,24,73.86,-4517.2766,0.9554,0.5885,0.5572,0.0655
9,25,76.49,-4504.4328,0.9367,0.5652,0.5787,0.0569
9,26,73.38,-4444.4452,0.9199,0.5942,0.5615,0.0497
9,27,73.37,-4291.2731,0.9433,0.5843,0.5944,0.0428
9,28,72.31,-4305.7563,0.9406,0.5632,0.5963,0.0358
9,29,73.19,-4424.5506,0.9492,0.5835,0.5915,0.0526
9,30,73.77,-4371.4025,0.9365,0.5863,0.577,0.0418
10,1,88.25,-10778.6314,0.9594,0.5659,0.5552,0.0645
10,2,87.94,-10869.9894,0.9584,0.571,0.5682,0.0742
10,3,87.82,-10886.5467,0.9684,0.5561,0.5486,0.0709
10,4,85.55,-10790.5043,0.9582,0.5667,0.5718,0.0685
10,5,85.73,-10795.0357,0.9611,0.5755,0.5759,0.0681
10,6,85.95,-10607.828,0.9669,0.5696,0.5679,0.0631
10,7,86.14,-10750.9625,0.9613,0.5619,0.5512,0.0611
10,8,88.07,-10775.4139,0.956,0.569,0.5779,0.0654
10,9,86.53,-10810.8381,0.9663,0.5629,0.5663,0.0753
10,10,86.94,-10696.8055,0.9665,0.5564,0.5725,0.069
10,11,87.77,-10793.7664,0.9616,0.5525,0.5601,0.0677
10,12,88.5,-10893.8788,0.9715,0.5607,0.5613,0.0726
10,13,86.48,-10747.7154,0.9632,0.5627,0.5568,0.0624
10,14,85.18,-10584.4995,0.952,0.5666,0.5678,0.0567
10,15,86.35,-10824.9324,0.9434,0.5658,0.569,0.0613
10,16,87.43,-10721.1882,0.9554,0.5569,0.5588,0.0619
10,17,86.98,-10666.6263,0.9635,0.5523,0.5647,0.0614
10,18,87.83,-10893.834,0.9703,0.5619,0.559,0.0761
10,19,85.94,-10717.1684,0.9608,0.5738,0.5717,0.0686
10,20,89.6,-10692.8568,0.9793,0.5591,0.5578,0.0691
10,21,87.17,-10843.9464,0.949,0.5694,0.5799,0.0696
10,22,85.63,-10633.6257,0.9543,0.5628,0.565,0.06
10,23,86.61,-10623.171,0.9525,0.571,0.5612,0.0575
10,24,86.88,-10611.619,0.9661,0.5591,0.5585,0.0597
10,25,86.28,-10718.2749,0.9575,0.5759,0.5731,0.0652
10,26,85.63,-10652.0853,0.954,0.5613,0.5668,0.0605
10,27,86.57,-10706.6074,0.9521,0.5697,0.555,0.0584
10,28,86.88,-10675.39,0.96,0.566,0.5743,0.0655
10,29,85.77,-10572.3988,0.9625,0.5549,0.5661,0.0545
10,30,87.54,-10885.5985,0.9624,0.5693,0.5681,0.0751
11,1,105.06,-25603.793,0.9748,0.5455,0.5487,0.0753
11,2,100.88,-25614.5726,0.9593,0.5583,0.5599,0.0696
11,3,104.99,-25590.3188,0.982,0.5411,0.5485,0.075
11,4,107.63,-26080.9093,0.9754,0.5417,0.5438,0.0844
11,5,105.66,-25717.8691,0.9774,0.5429,0.5472,0.0784
11,6,103.89,-25796.8023,0.9714,0.5519,0.5479,0.0756
11,7,104.18,-25903.7995,0.9754,0.5446,0.5458,0.0803
11,8,104.56,-25738.4215,0.9698,0.5442,0.5587,0.0735
11,9,102.64,-25789.2904,0.9708,0.5447,0.552,0.0778
11,10,105.21,-25877.5769,0.9701,0.55,0.5466,0.0759
