k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
9,30,72.01,-4082.7713,0.9999,0.2625,0.2648,0.5515
10,1,88.3,-11238.5267,0.9999,0.3024,0.2949,0.5418
10,2,88.92,-11133.5832,0.9999,0.2864,0.2885,0.5613
10,3,106.86,-14353.8482,0.9938,0.3192,0.3162,0.5657
10,4,107.71,-14625.037,0.9881,0.3279,0.3223,0.5618
10,5,106.72,-14461.3677,0.9929,0.3217,0.3219,0.5587
10,6,102.26,-14426.3656,0.9887,0.3178,0.3161,0.5817
10,7,110.71,-14737.7081,0.973,0.3337,0.3324,0.5608
10,8,104.24,-14441.272,0.9898,0.3189,0.3167,0.5699
10,9,108.15,-14623.282,0.9852,0.3293,0.3279,0.5522
10,10,108.09,-14629.2249,0.984,0.3337,0.3366,0.5485
10,11,111.9,-14878.2188,0.9707,0.3434,0.3416,0.5398
10,12,107.14,-14345.6727,0.997,0.3186,0.32,0.5598
10,13,109.43,-14554.6046,0.9848,0.3274,0.3279,0.5549
10,14,104.29,-14483.9849,0.989,0.3219,0.3139,0.5717
10,15,114.62,-14794.6792,0.9709,0.3343,0.336,0.5572
10,16,104.96,-14570.2676,0.9868,0.3257,0.3217,0.5676
10,17,114.26,-14788.4831,0.9661,0.3362,0.3373,0.5537
10,18,102.3,-14435.4675,0.9898,0.3236,0.3127,0.575
10,19,104.59,-14299.8006,0.9963,0.3089,0.3143,0.5746
10,20,112.08,-14806.5252,0.9745,0.3331,0.3385,0.5508
10,21,110.26,-14721.9413,0.9772,0.3381,0.339,0.5426
10,22,108.13,-14580.4758,0.9828,0.33,0.3269,0.5583
10,23,105.3,-14563.091,0.9878,0.323,0.322,0.563
10,24,106.33,-14648.4167,0.9774,0.3312,0.3289,0.5582
10,25,103.05,-14205.4409,0.9956,0.3102,0.31,0.5784
10,26,110.8,-14728.543,0.9707,0.3299,0.3356,0.5587
10,27,112.12,-14704.4622,0.9722,0.3248,0.327,0.5757
10,28,105.79,-14527.7899,0.9852,0.3265,0.3211,0.5619
10,29,104.91,-14510.8316,0.9861,0.3193,0.3196,0.573
10,30,107.68,-14706.9743,0.9783,0.328,0.3329,0.5563
11,1,131.62,-32337.7824,0.9615,0.3414,0.3433,0.5294
11,2,124.37,-32301.5449,0.9629,0.3402,0.3414,0.5355
11,3,124.53,-32016.142,0.9726,0.3335,0.3329,0.5442
11,4,127.15,-32450.6019,0.9616,0.3455,0.3423,0.5276
11,5,131.64,-32654.479,0.9498,0.3512,0.351,0.5221
11,6,125.81,-32219.8984,0.969,0.3415,0.3418,0.5301
11,7,127.25,-32512.0707,0.9618,0.3463,0.3479,0.5196
11,8,135.94,-32665.0075,0.9534,0.3503,0.351,0.5326
11,9,125.61,-32085.1999,0.9688,0.3383,0.3425,0.5292
11,10,121.63,-31853.643,0.9739,0.3323,0.3266,0.5397
11,11,125.15,-32356.6376,0.9643,0.3379,0.3363,0.5358
11,12,122.37,-32055.7925,0.9727,0.3336,0.333,0.5374
11,13,127.74,-32115.246,0.9686,0.3348,0.3371,0.534
11,14,123.69,-32057.9462,0.977,0.3314,0.337,0.5396
11,15,126.21,-32397.03,0.954,0.3444,0.3424,0.5352
11,16,123.4,-31891.6423,0.973,0.3352,0.3352,0.5413
11,17,126.36,-32084.1521,0.9689,0.3377,0.3351,0.5316
11,18,126.66,-32329.0497,0.9677,0.3449,0.3475,0.5288
11,19,125.47,-32084.9429,0.9736,0.3388,0.3351,0.5351
11,20,125.89,-32341.0587,0.9661,0.3439,0.3414,0.5369
11,21,124.83,-32184.7067,0.9652,0.3341,0.3408,0.5378
11,22,118.79,-31998.7974,0.9748,0.34,0.3345,0.5315
11,23,118.6,-32136.615,0.9751,0.3336,0.3404,0.5349
11,24,124.6,-32310.7882,0.9613,0.3403,0.3399,0.5343
11,25,123.03,-32104.6152,0.9672,0.3408,0.3403,0.5366
11,26,124.84,-32379.571,0.9614,0.3435,0.3421,0.5322
11,27,114.98,-31835.4352,0.9733,0.332,0.3342,0.5374
11,28,122.99,-32128.7146,0.9717,0.3371,0.3389,0.5349
11,29,117.63,-32144.225,0.968,0.3381,0.3356,0.5389
11,30,125.21,-32439.1035,0.9617,0.3451,0.3427,0.5289
12,1,160.33,-82862.5764,0.9293,0.3778,0.3798,0.5059
12,2,166.05,-86977.2363,0.9255,0.3852,0.3851,0.5134
12,3,171.18,-87187.5162,0.9182,0.3849,0.3925,0.503
