k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
20,6,1421.76,-29888095.3721,0.7778,0.5568,0.455,0.2989
20,7,1457.55,-29903025.1958,0.7732,0.551,0.4489,0.2942
20,8,1436.67,-29897742.1983,0.7791,0.5561,0.4544,0.3003
20,9,1397.33,-29884540.7002,0.7771,0.5586,0.4558,0.2977
20,10,1454.71,-29893882.3558,0.7785,0.5564,0.4544,0.2997
20,11,1440.76,-29898419.8839,0.778,0.5585,0.4554,0.2984
20,12,1443.69,-29898268.0765,0.7722,0.5522,0.4498,0.2932
20,13,1413.74,-29897226.3191,0.7729,0.5518,0.4495,0.2937
20,14,1400.54,-29891715.1931,0.778,0.5572,0.4549,0.2991
20,15,1421.24,-29902941.1774,0.7737,0.5506,0.4483,0.2948
20,16,1417.76,-29898049.0747,0.7724,0.5529,0.4496,0.2928
20,17,1417.9,-29886534.6347,0.7782,0.5573,0.4547,0.2983
20,18,1436.83,-29899723.5983,0.771,0.5538,0.4506,0.2926
