k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
7,10,116.79,-1594.3928,0.9947,0.431,0.4109,0.4895
7,11,133.37,-1644.4285,0.9488,0.4574,0.4525,0.4685
7,12,127.08,-1628.7416,0.9819,0.4318,0.4517,0.4858
7,13,126.17,-1649.4632,0.9833,0.4603,0.4453,0.4717
7,14,120.94,-1633.4074,0.9911,0.4331,0.4401,0.4911
7,15,119.22,-1601.9835,0.9949,0.4215,0.4513,0.459
7,16,113.1,-1589.1658,0.9949,0.4281,0.429,0.4722
7,17,131.97,-1651.0417,0.9549,0.4631,0.4595,0.4732
7,18,111.58,-1598.3456,0.9999,0.4096,0.4152,0.5275
7,19,131.03,-1628.848,0.9737,0.4401,0.4485,0.4878
7,20,128.04,-1647.6764,0.9632,0.4692,0.4299,0.4679
7,21,130.67,-1629.8954,0.9568,0.4524,0.433,0.4834
8,1,118.37,-2676.5202,0.9999,0.4204,0.4269,0.3718
8,2,111.44,-2645.7933,0.9999,0.4072,0.4153,0.379
8,3,110.64,-2637.1639,0.9999,0.4108,0.3942,0.3927
8,4,109.23,-2656.3633,0.9999,0.4069,0.4069,0.3871
8,5,119.94,-2666.6241,0.9999,0.4272,0.433,0.3454
8,6,115.84,-2646.0504,0.9999,0.4149,0.4175,0.3688
8,7,117.85,-2647.1459,0.9999,0.4243,0.4157,0.364
8,8,156.27,-4366.6542,0.9623,0.4558,0.4359,0.4693
8,9,131.08,-4264.9015,0.9999,0.426,0.4212,0.5132
8,10,151.56,-4353.1272,0.9772,0.4467,0.4604,0.4742
8,11,143.74,-4316.5296,0.9996,0.4368,0.4472,0.4852
8,12,136.67,-4279.5836,0.9999,0.4359,0.4418,0.4806
8,13,155.01,-4305.7595,0.9871,0.4481,0.4537,0.4779
8,14,148.03,-4356.6697,0.9752,0.4353,0.4536,0.4731
8,15,148.93,-4385.9327,0.9597,0.4332,0.4445,0.5019
8,16,146.94,-4355.9147,0.9826,0.4407,0.4445,0.4703
8,17,135.05,-4246.682,0.9948,0.4443,0.4314,0.4634
8,18,144.97,-4334.0773,0.9812,0.4331,0.4409,0.4786
8,19,151.18,-4345.073,0.9712,0.4547,0.4466,0.4637
9,1,160.92,-9239.6773,0.9802,0.4372,0.4397,0.4222
9,2,168.66,-11281.2217,0.9999,0.4436,0.4476,0.4785
9,3,183.83,-11483.0459,0.9672,0.4601,0.4641,0.4703
9,4,174.71,-11282.2712,0.9843,0.4446,0.4309,0.4776
9,5,170.6,-11289.9313,0.9965,0.4513,0.4449,0.4718
9,6,190.02,-11500.2562,0.9618,0.4714,0.4727,0.4598
9,7,180.89,-11373.5345,0.9825,0.4527,0.46,0.4476
9,8,181.5,-11432.4326,0.9762,0.4553,0.4518,0.4814
9,9,194.23,-11520.998,0.9585,0.4751,0.479,0.4498
9,10,178.41,-11355.4753,0.9823,0.4422,0.4516,0.467
9,11,182.16,-11390.7511,0.9817,0.4606,0.4664,0.4544
9,12,180.71,-11472.6092,0.9676,0.4569,0.4556,0.461
9,13,167.31,-11321.2812,0.9842,0.4386,0.4344,0.4846
9,14,171.04,-11266.8167,0.9999,0.4406,0.4503,0.4808
10,1,197.73,-26768.5423,0.9822,0.4539,0.4554,0.4505
10,2,197.9,-26828.7523,0.9806,0.4501,0.4501,0.4602
10,3,192.82,-26744.7767,0.9858,0.4494,0.4533,0.4539
10,4,198.91,-26856.4,0.9825,0.4572,0.4575,0.4433
10,5,221.16,-29513.6546,0.9738,0.4681,0.4667,0.4566
10,6,220.16,-29450.6781,0.9772,0.4682,0.4691,0.4526
10,7,228.28,-29843.163,0.9581,0.4784,0.4802,0.4589
10,8,222.97,-29703.753,0.9629,0.4677,0.475,0.4569
10,9,218.62,-29726.1615,0.9681,0.4686,0.4621,0.4716
10,10,236.07,-29917.9521,0.9491,0.4875,0.4839,0.4471
10,11,216.31,-29626.3907,0.9698,0.4628,0.4642,0.4695
10,12,220.92,-29582.133,0.9733,0.4678,0.473,0.4621
11,1,272.89,-76377.4203,0.9545,0.4823,0.4805,0.4506
11,2,282.38,-76720.4451,0.9469,0.4899,0.4892,0.4395
11,3,276.68,-76463.065,0.9495,0.4884,0.4912,0.4376
11,4,278.55,-76348.7806,0.9527,0.4868,0.4835,0.4414
11,5,276.4,-76640.2647,0.9528,0.4857,0.485,0.4481
11,6,277.88,-76530.7274,0.9506,0.4853,0.4872,0.443
11,7,275.31,-76463.7453,0.9563,0.4918,0.4873,0.4406
11,8,278.8,-76524.1762,0.955,0.4873,0.4863,0.4446
11,9,273.44,-76246.4486,0.9583,0.4767,0.4834,0.4466
11,10,276.98,-76280.1195,0.9589,0.4794,0.4815,0.4555
12,1,336.72,-193175.4117,0.9414,0.5025,0.5013,0.4295
12,2,334.32,-193195.111,0.938,0.5005,0.4997,0.4259
12,3,336.99,-193039.8509,0.9378,0.4984,0.4991,0.4275
12,4,338.68,-193465.218,0.9376,0.5036,0.5052,0.4288
12,5,339.65,-193283.6001,0.937,0.503,0.5026,0.4216
12,6,342.0,-193463.7425,0.9358,0.5031,0.5017,0.4276
12,7,337.71,-195361.1742,0.9399,0.4977,0.4991,0.4294
12,8,335.16,-195513.2413,0.9421,0.4953,0.4976,0.4361
13,1,418.71,-493415.951,0.9265,0.5128,0.5121,0.4171
13,2,418.83,-492740.4545,0.9275,0.5093,0.5103,0.418
13,3,417.49,-492569.2635,0.9286,0.5094,0.5081,0.4202
13,4,419.3,-492589.4658,0.9286,0.5087,0.5088,0.4186
13,5,422.76,-492647.9192,0.927,0.5111,0.512,0.4152
13,6,437.99,-492350.5714,0.9282,0.5116,0.5103,0.4158
13,7,420.66,-496527.8152,0.9284,0.51,0.5102,0.4207
14,1,544.5,-1253569.3929,0.9172,0.5223,0.5223,0.4081
14,2,540.17,-1252385.204,0.9193,0.5207,0.5185,0.4096
14,3,538.85,-1252818.6105,0.9202,0.5204,0.52,0.4105
14,4,543.25,-1253472.7972,0.9179,0.522,0.5219,0.409
14,5,542.87,-1253401.4535,0.9163,0.5212,0.5219,0.4082
14,6,543.53,-1253609.2371,0.9195,0.5214,0.5224,0.4102
14,7,539.46,-1252780.136,0.9189,0.52,0.5195,0.41
15,1,736.03,-3146038.9877,0.9093,0.53,0.5293,0.3996
15,2,738.8,-3146684.3489,0.9079,0.5305,0.5301,0.3988
15,3,735.94,-3149241.5582,0.9066,0.5303,0.5308,0.3989
15,4,734.07,-3146570.6976,0.9088,0.5295,0.5293,0.4003
15,5,734.37,-3143987.1379,0.9125,0.5285,0.5276,0.4011
15,6,737.05,-3147448.6023,0.9081,0.5297,0.5296,0.4
15,7,732.77,-3148239.7663,0.9076,0.5314,0.5312,0.3991
15,8,727.34,-3147986.6913,0.9069,0.5314,0.5305,0.3984
15,9,730.87,-3148042.5246,0.9069,0.5296,0.5299,0.399
15,10,730.5,-3147210.4169,0.9087,0.529,0.5286,0.4001
15,11,730.59,-3147875.0715,0.9074,0.5306,0.5299,0.3994
16,1,1087.85,-7872236.1723,0.9,0.5374,0.5375,0.3923
16,2,1089.04,-7874578.4898,0.8999,0.5381,0.5381,0.3927
16,3,1082.55,-7872001.6563,0.9017,0.5371,0.5372,0.3937
16,4,1078.97,-7875079.9226,0.9003,0.5382,0.5383,0.393
16,5,1083.85,-7874096.4051,0.9003,0.5374,0.5371,0.3935
16,6,1078.98,-7872872.9563,0.8998,0.5383,0.538,0.3922
16,7,1072.71,-7874388.3047,0.9005,0.5377,0.5383,0.3932
16,8,1067.78,-7872973.8686,0.8997,0.5381,0.538,0.392
16,9,1071.69,-7873325.6227,0.9004,0.5375,0.5377,0.3931
17,1,1781.62,-19635622.7257,0.891,0.5443,0.5444,0.3877
17,2,1782.33,-19636077.9851,0.8899,0.5456,0.5453,0.3865
17,3,1771.8,-19635116.9927,0.89,0.5449,0.5451,0.3866
17,4,1752.35,-19639057.0937,0.8894,0.5458,0.5456,0.386
17,5,1752.3,-19634586.5929,0.89,0.5449,0.5449,0.3865
17,6,1755.72,-19639102.0565,0.8909,0.5453,0.5454,0.3876
18,1,3268.0,-48887831.1483,0.8779,0.5534,0.5535,0.3822
18,2,3248.81,-48881176.6767,0.8783,0.5534,0.5532,0.3824
18,3,3202.09,-48882381.5004,0.8785,0.5532,0.5533,0.3825
18,4,3212.97,-48880049.0569,0.8784,0.5531,0.5532,0.3824
19,1,6592.2,-121612915.2331,0.8633,0.5599,0.5598,0.3843
19,2,6496.69,-121616035.4953,0.8637,0.5599,0.5598,0.384
20,1,14098.5,-303129220.0101,0.8398,0.5672,0.5671,0.3928
