k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
11,3,213.41,-61649.8748,0.9489,0.4116,0.4762,0.4902
11,4,216.29,-61625.7032,0.943,0.4072,0.4709,0.4948
11,5,213.28,-61701.7192,0.9424,0.4072,0.4757,0.4887
11,6,217.47,-61738.1151,0.9384,0.4108,0.4742,0.4868
11,7,219.09,-61677.9723,0.9404,0.4089,0.4725,0.4901
11,8,206.66,-61205.2189,0.9541,0.4061,0.4596,0.4935
11,9,215.62,-61699.3468,0.9407,0.413,0.4727,0.4863
11,10,215.68,-61663.111,0.9388,0.411,0.4715,0.4905
11,11,232.34,-62300.5951,0.922,0.4253,0.4875,0.4753
12,1,281.02,-164538.1553,0.9143,0.4358,0.5048,0.4718
12,2,276.83,-164038.4324,0.9168,0.4358,0.4982,0.4745
12,3,276.13,-164412.1633,0.921,0.4331,0.5056,0.4736
12,4,280.93,-164302.8382,0.9204,0.4345,0.5006,0.4746
12,5,275.84,-164262.7587,0.9201,0.4331,0.5012,0.4744
12,6,283.81,-164414.7957,0.9145,0.4379,0.5025,0.4707
12,7,297.27,-164703.5142,0.9141,0.4437,0.5094,0.4703
12,8,289.2,-164497.6389,0.9182,0.438,0.5051,0.4731
12,9,283.12,-164473.5636,0.9145,0.4377,0.5041,0.4712
12,10,293.25,-165142.1257,0.9065,0.4445,0.5074,0.4655
13,1,349.13,-411858.4337,0.8991,0.4493,0.5184,0.4554
13,2,349.89,-412551.5036,0.8999,0.4514,0.5238,0.4579
13,3,339.88,-411096.5869,0.9049,0.4467,0.5172,0.4557
13,4,352.2,-411927.6789,0.8993,0.451,0.523,0.4526
13,5,344.9,-411247.6116,0.9054,0.4486,0.5187,0.4583
13,6,347.63,-412103.9937,0.9017,0.4515,0.5215,0.459
13,7,344.79,-411176.0174,0.9033,0.4472,0.5178,0.4557
13,8,354.23,-412912.7565,0.8983,0.454,0.5245,0.4563
13,9,348.55,-411441.7977,0.9026,0.449,0.5199,0.4556
14,1,433.97,-1023741.5826,0.8881,0.4588,0.533,0.4451
14,2,440.34,-1023779.4078,0.8904,0.4609,0.5362,0.443
14,3,436.05,-1023739.0472,0.8874,0.4586,0.533,0.4438
14,4,438.95,-1023199.9824,0.8905,0.4602,0.5347,0.4429
14,5,451.04,-1026032.8368,0.8834,0.4642,0.5401,0.4391
14,6,435.56,-1023018.4513,0.8907,0.4592,0.5343,0.4436
14,7,440.35,-1023780.3392,0.8876,0.4598,0.5341,0.4427
14,8,441.66,-1023724.6544,0.8883,0.4595,0.5345,0.4427
14,9,441.19,-1023526.3268,0.889,0.4609,0.5343,0.4418
15,1,592.43,-2532039.4393,0.8777,0.4725,0.5492,0.4317
15,2,589.13,-2532273.587,0.8746,0.4725,0.5492,0.4295
15,3,585.36,-2530338.3416,0.8765,0.4703,0.5465,0.4311
15,4,585.54,-2531558.5726,0.8775,0.4701,0.5477,0.4311
15,5,584.79,-2532178.1244,0.8774,0.4707,0.5478,0.4329
15,6,592.25,-2530690.9941,0.8763,0.472,0.5483,0.429
15,7,586.35,-2531863.5708,0.8766,0.47,0.5482,0.4314
15,8,583.57,-2531287.6756,0.8771,0.4696,0.547,0.4315
15,9,582.02,-2531731.8246,0.8762,0.4703,0.5478,0.4315
15,10,581.28,-2531716.7507,0.8772,0.4707,0.5481,0.4311
15,11,581.26,-2530262.4797,0.8767,0.4702,0.5474,0.4299
15,12,577.02,-2530775.3065,0.8775,0.4701,0.5474,0.4315
15,13,582.55,-2531751.9169,0.8761,0.4715,0.5487,0.4299
16,1,853.61,-6231021.2527,0.8646,0.4809,0.5601,0.4195
16,2,848.54,-6230809.7908,0.8641,0.4813,0.5603,0.4186
16,3,849.73,-6233166.5563,0.8638,0.4817,0.5616,0.4187
16,4,847.57,-6232281.839,0.8645,0.4817,0.5602,0.4203
16,5,852.96,-6235174.2398,0.8624,0.4828,0.5618,0.4192
16,6,853.25,-6229876.8385,0.8651,0.4814,0.5602,0.4195
16,7,849.37,-6232094.0376,0.8636,0.4815,0.5604,0.4191
16,8,843.65,-6230889.9498,0.8638,0.4816,0.5607,0.4189
16,9,842.88,-6231861.8906,0.8659,0.4811,0.5599,0.4207
16,10,842.02,-6232419.6117,0.8645,0.4812,0.5604,0.4201
16,11,835.46,-6231434.1597,0.8645,0.4817,0.5602,0.4196
17,1,1369.02,-15282203.9559,0.8517,0.4913,0.5717,0.41
17,2,1375.85,-15279514.6781,0.8527,0.4909,0.5712,0.4103
17,3,1378.33,-15277873.1061,0.8525,0.491,0.5708,0.4103
17,4,1365.47,-15281355.5326,0.8527,0.4911,0.5713,0.4107
17,5,1361.25,-15279970.5212,0.8528,0.4917,0.5716,0.4104
17,6,1372.93,-15281107.8602,0.8514,0.4919,0.5716,0.4098
17,7,1370.21,-15277220.5741,0.8528,0.4912,0.571,0.4104
17,8,1367.6,-15283004.0812,0.851,0.492,0.5724,0.4092
18,1,2443.8,-37357899.4558,0.8327,0.4979,0.5775,0.3963
18,2,2442.08,-37360584.101,0.8385,0.5023,0.5818,0.4028
18,3,2443.48,-37351005.8715,0.8389,0.5018,0.5813,0.4028
18,4,2406.86,-37355716.8004,0.8385,0.5027,0.5822,0.4024
18,5,2412.78,-37362555.5585,0.8327,0.4977,0.5773,0.3968
18,6,2404.19,-37349288.1285,0.8389,0.5026,0.5817,0.4025
19,1,4942.07,-91154017.0485,0.8235,0.5115,0.588,0.4011
19,2,4950.24,-91143933.9513,0.824,0.5122,0.5884,0.4001
19,3,4770.19,-91150421.2899,0.8237,0.5123,0.5888,0.4001
19,4,4752.65,-91156822.0806,0.8239,0.5124,0.5891,0.4002
20,1,10378.56,-222422189.6422,0.8027,0.5227,0.5924,0.4066
