k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
5,5,39.35,-101.3528,0.9999,0.5227,0.5901,0.0038
5,6,45.07,-142.3891,0.9545,0.5998,0.6242,0.0486
5,7,46.69,-98.9862,0.9999,0.5514,0.5752,0.0052
5,8,41.34,-126.035,0.8836,0.6491,0.7147,0.0001
5,9,68.32,-146.0315,0.9999,0.5163,0.5503,0.1115
5,10,42.83,-103.668,0.9999,0.5934,0.4869,0.0213
5,11,44.35,-106.2068,0.9999,0.6424,0.5063,0.0037
5,12,54.59,-140.8709,0.9999,0.5445,0.5236,0.1081
5,13,43.25,-127.5815,0.9999,0.6578,0.5282,0.0207
5,14,62.24,-129.3146,0.9917,0.4476,0.5308,0.1183
5,15,48.23,-120.328,0.9999,0.4983,0.6017,0.0431
5,16,40.28,-119.8957,0.9999,0.6418,0.563,0.0143
5,17,41.25,-119.1561,0.9948,0.6314,0.6101,0.0001
5,18,36.22,-112.7361,0.8806,0.5845,0.6412,0.0092
5,19,51.09,-148.989,0.9999,0.6048,0.5532,0.0727
5,20,46.69,-151.2535,0.9999,0.6651,0.5995,0.0534
5,21,45.44,-109.4386,0.9999,0.5438,0.5816,0.0116
5,22,68.08,-147.1058,0.9999,0.4878,0.5639,0.1351
5,23,48.72,-131.1325,0.9999,0.5232,0.5891,0.0617
5,24,42.69,-131.5458,0.9999,0.5909,0.7277,0.0001
5,25,51.54,-159.3358,0.9999,0.6259,0.708,0.0483
5,26,43.22,-139.5636,0.9484,0.6329,0.6418,0.0211
5,27,39.7,-106.037,0.9999,0.5613,0.6235,0.0001
5,28,41.74,-118.5061,0.9999,0.6341,0.6173,0.0001
5,29,64.71,-139.3932,0.9999,0.5177,0.5965,0.0739
5,30,53.0,-102.9647,0.9999,0.5847,0.4869,0.0373
6,1,48.23,-16.4953,0.9999,0.6319,0.7065,0.0001
6,2,51.47,-24.137,0.9999,0.3705,0.4399,0.0001
6,3,41.17,-17.982,0.9999,0.8006,0.5976,0.0052
6,4,43.32,-17.8544,0.7777,0.7172,0.821,0.0001
6,5,48.04,-28.6402,0.9999,0.5083,0.3678,0.0001
6,6,51.07,-26.3596,0.9999,0.4053,0.4519,0.0001
6,7,45.3,-22.1966,0.8524,0.6524,0.726,0.0801
6,8,44.31,-27.6888,0.9999,0.4224,0.4224,0.0001
6,9,49.93,-25.6503,0.9999,0.4333,0.3849,0.0001
6,10,45.34,-26.3447,0.9999,0.3903,0.4372,0.0001
6,11,46.66,-28.7829,0.9999,0.4435,0.4457,0.0001
6,12,49.71,-17.0371,0.9372,0.6986,0.6983,0.0001
6,13,56.81,-24.1182,0.9999,0.5506,0.6789,0.1318
6,14,48.53,-26.4549,0.9999,0.3416,0.4771,0.0001
6,15,42.56,-18.4438,0.7946,0.6714,0.8579,0.0001
6,16,48.84,-25.8181,0.9999,0.396,0.4442,0.0001
6,17,55.97,-27.1641,0.9999,0.4087,0.4584,0.0001
6,18,46.66,-28.3696,0.9401,0.4456,0.4432,0.0001
6,19,59.51,-22.5425,0.9999,0.4353,0.3641,0.0001
6,20,50.59,-25.694,0.9999,0.3991,0.4514,0.0001
6,21,49.73,-26.6337,0.9999,0.4205,0.4227,0.0001
6,22,43.28,-28.3786,0.9999,0.3754,0.4657,0.0001
