k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
6,2,30.37,-2.7049,0.9999,0.3909,0.7939,0.3498
6,3,43.26,-2.7134,0.9999,0.7987,0.3892,0.3469
7,1,55.91,-52.6723,0.9999,0.3286,0.2577,0.4555
7,2,73.65,-58.6766,0.9195,0.3894,0.3387,0.4187
7,3,72.55,-58.6674,0.95,0.3229,0.3342,0.5062
7,4,82.78,-62.0121,0.8732,0.4082,0.4022,0.4223
7,5,62.47,-67.6718,0.9999,0.2575,0.2207,0.3142
7,6,66.56,-71.8444,0.9065,0.3498,0.2952,0.2214
7,7,64.81,-72.5815,0.9991,0.2865,0.3075,0.2205
7,8,63.16,-70.7916,0.9999,0.3023,0.321,0.1824
7,9,60.94,-69.1252,0.9999,0.3158,0.2496,0.208
7,10,100.97,-746.8208,0.9856,0.4712,0.4184,0.1893
7,11,84.56,-764.6084,0.9012,0.5065,0.5087,0.1518
7,12,105.34,-772.9356,0.9947,0.4231,0.3977,0.2533
7,13,98.56,-757.3306,0.9999,0.4359,0.3893,0.2572
7,14,108.18,-757.6888,0.9899,0.4737,0.4114,0.2119
7,15,102.01,-716.9369,0.9999,0.4491,0.3786,0.2376
7,16,100.06,-746.4817,0.9999,0.4427,0.4034,0.2337
7,17,104.01,-759.295,0.9999,0.4401,0.4329,0.2176
7,18,95.85,-759.605,0.9949,0.4286,0.4005,0.2407
7,19,77.19,-745.4028,0.8936,0.5181,0.519,0.1332
7,20,100.64,-786.8967,0.9645,0.4278,0.395,0.2974
7,21,110.77,-763.8846,0.9948,0.4254,0.4051,0.2411
7,22,106.86,-791.9564,0.9734,0.4328,0.4116,0.2545
7,23,107.44,-768.862,0.9735,0.429,0.4114,0.2486
7,24,99.04,-775.3441,0.9942,0.4328,0.3776,0.2617
7,25,101.95,-740.985,0.9935,0.4523,0.4252,0.1934
7,26,115.82,-769.9232,0.968,0.4359,0.4308,0.2297
8,1,74.22,-365.1928,0.8942,0.5476,0.4924,0.176
8,2,68.73,-361.1112,0.9084,0.5601,0.5185,0.1532
8,3,69.42,-341.8644,0.9952,0.5207,0.4763,0.1452
8,4,82.9,-354.9638,0.9653,0.468,0.4653,0.2053
8,5,75.17,-350.3265,0.9673,0.5115,0.4438,0.1814
8,6,53.4,-337.9445,0.8895,0.5985,0.5665,0.0886
8,7,89.49,-361.6849,0.9717,0.4696,0.4383,0.227
8,8,75.19,-354.7502,0.9945,0.5021,0.4698,0.1769
8,9,68.12,-369.2067,0.9112,0.5632,0.5084,0.1629
8,10,83.57,-379.5112,0.913,0.5158,0.5,0.1962
8,11,72.18,-345.2591,0.9796,0.5178,0.4933,0.132
8,12,88.29,-367.8982,0.9947,0.4966,0.4086,0.2202
8,13,68.66,-342.364,0.9552,0.5264,0.5199,0.1187
8,14,63.62,-350.6894,0.9253,0.5515,0.52,0.1392
8,15,76.7,-360.8674,0.9812,0.5008,0.4724,0.1881
8,16,59.7,-362.5272,0.8386,0.586,0.5575,0.1337
8,17,51.48,-351.6056,0.7951,0.6326,0.5983,0.0929
8,18,80.07,-362.8911,0.8961,0.5053,0.5419,0.167
8,19,79.65,-368.1468,0.9358,0.5331,0.4684,0.1823
8,20,66.55,-361.7193,0.8979,0.579,0.4968,0.1368
8,21,60.58,-317.8137,0.9942,0.516,0.5023,0.0964
8,22,99.75,-351.9516,0.9999,0.4787,0.4237,0.208
8,23,71.68,-360.6686,0.9133,0.574,0.4838,0.147
8,24,58.05,-350.6751,0.864,0.6131,0.5392,0.1029
8,25,87.48,-349.103,0.9999,0.4492,0.4767,0.2032
8,26,67.8,-340.1513,0.9241,0.5301,0.5392,0.1149
8,27,75.82,-360.7562,0.9999,0.4004,0.4049,0.3182
8,28,78.45,-354.957,0.9693,0.481,0.5079,0.1778
8,29,88.08,-363.2743,0.9442,0.4908,0.4584,0.213
8,30,78.23,-349.0027,0.9999,0.4896,0.4772,0.1727
9,1,72.73,-1786.1976,0.9065,0.5329,0.5096,0.13
9,2,79.26,-1793.6984,0.9007,0.5163,0.5184,0.1391
9,3,102.39,-1828.9705,0.9647,0.4664,0.4298,0.213
9,4,90.06,-1826.2384,0.9188,0.492,0.4923,0.1718
9,5,87.73,-1823.1233,0.9384,0.4872,0.4978,0.1757
9,6,111.32,-1828.179,0.9828,0.4567,0.4528,0.2072
9,7,130.16,-4313.927,0.9801,0.4391,0.4141,0.2442
9,8,121.9,-4294.4273,0.9949,0.43,0.4138,0.2615
9,9,126.73,-4408.6138,0.9519,0.4556,0.4211,0.2505
9,10,123.03,-4286.3361,0.9949,0.4266,0.4049,0.2527
9,11,118.44,-4280.0924,0.9798,0.4339,0.415,0.2475
9,12,114.6,-4258.8954,0.9999,0.4457,0.4191,0.2366
9,13,126.62,-4316.8712,0.9915,0.4346,0.3959,0.2568
9,14,118.73,-4252.0532,0.9947,0.4248,0.3996,0.2578
9,15,122.6,-4310.7867,0.9783,0.4431,0.4095,0.247
9,16,120.72,-4278.4379,0.9947,0.4186,0.3937,0.2702
9,17,120.21,-4334.8198,0.9864,0.429,0.3965,0.2662
9,18,122.21,-4304.511,0.9927,0.4414,0.3902,0.2527
9,19,120.89,-4238.9929,0.9947,0.4444,0.4034,0.2356
9,20,127.38,-4388.0634,0.9527,0.4582,0.4337,0.2358
9,21,117.53,-4259.9723,0.9947,0.4141,0.4012,0.2661
10,1,125.01,-6874.4924,0.9999,0.4292,0.3871,0.2077
10,2,122.77,-6927.8696,0.9999,0.4173,0.3881,0.2195
10,3,117.77,-6961.5151,0.9999,0.4084,0.3869,0.2298
10,4,113.88,-6945.0868,0.9999,0.4045,0.3759,0.2431
10,5,131.3,-10007.9924,0.9723,0.4422,0.4155,0.2507
10,6,135.8,-10020.2762,0.9696,0.4573,0.4117,0.2435
10,7,130.18,-9965.937,0.977,0.4434,0.41,0.2487
10,8,133.17,-9919.2335,0.9842,0.4491,0.4195,0.2494
10,9,131.2,-9946.1454,0.974,0.4492,0.4221,0.2359
10,10,132.97,-10015.705,0.9774,0.4326,0.4078,0.2626
10,11,134.74,-10116.2875,0.9571,0.4529,0.4215,0.2503
10,12,136.09,-9922.2695,0.9858,0.4342,0.4116,0.2506
10,13,137.62,-9973.0065,0.9742,0.4406,0.4172,0.2492
10,14,135.78,-9949.6739,0.9752,0.4362,0.4231,0.2447
10,15,131.16,-9865.6679,0.9919,0.4433,0.3999,0.2461
10,16,135.04,-9919.2502,0.979,0.4448,0.4122,0.2465
10,17,132.85,-10045.0529,0.9749,0.4382,0.4047,0.26
10,18,135.47,-9946.6618,0.9781,0.4404,0.4131,0.2443
11,1,139.23,-18945.0279,0.9916,0.4289,0.3973,0.2299
11,2,136.06,-19012.9546,0.9804,0.4354,0.406,0.2253
11,3,141.56,-19000.1027,0.986,0.4354,0.3963,0.2302
11,4,135.3,-18817.1355,0.9947,0.4264,0.388,0.2364
11,5,142.86,-18966.9491,0.9878,0.4367,0.4009,0.2221
11,6,136.44,-19059.0609,0.9859,0.4376,0.3953,0.2277
11,7,137.22,-19022.0569,0.984,0.4357,0.4045,0.2233
11,8,134.89,-18980.7861,0.9883,0.4263,0.392,0.2299
11,9,148.05,-18986.5481,0.9809,0.4336,0.4088,0.222
11,10,137.08,-18887.4605,0.9948,0.4236,0.3945,0.2345
11,11,137.13,-19070.5581,0.9894,0.4272,0.3926,0.239
11,12,132.32,-18987.2394,0.9844,0.4373,0.4075,0.2191
11,13,141.61,-18965.5704,0.9836,0.4376,0.4095,0.2182
11,14,139.6,-19046.3157,0.9825,0.4329,0.4002,0.2244
11,15,133.11,-18949.8095,0.9948,0.4284,0.3911,0.2308
11,16,134.23,-18882.3063,0.9949,0.4284,0.3917,0.2323
11,17,132.59,-18921.843,0.9942,0.4302,0.3894,0.232
11,18,132.5,-18856.6501,0.9882,0.4377,0.4035,0.2186
12,1,163.77,-51724.0973,0.9722,0.4597,0.4282,0.2473
12,2,159.26,-51575.9204,0.9736,0.4604,0.4316,0.242
12,3,156.67,-51773.1004,0.9774,0.4541,0.4208,0.2548
12,4,156.44,-51631.645,0.9806,0.4546,0.4175,0.2527
12,5,157.78,-51900.7638,0.9648,0.4631,0.4359,0.2421
12,6,159.02,-51737.8579,0.9771,0.4532,0.4204,0.2537
12,7,158.75,-51763.488,0.9697,0.4656,0.426,0.2444
12,8,163.2,-51724.054,0.9763,0.4583,0.4209,0.2506
12,9,162.21,-51684.0205,0.9785,0.4542,0.4209,0.2525
12,10,165.77,-51562.2756,0.9791,0.4546,0.422,0.2506
12,11,161.18,-51585.8912,0.9754,0.4554,0.4289,0.2466
12,12,160.1,-51608.3442,0.9756,0.4529,0.4236,0.2503
12,13,158.41,-51534.5055,0.9725,0.457,0.431,0.2433
12,14,155.08,-51514.9741,0.9846,0.4468,0.4196,0.2583
12,15,157.77,-51760.1516,0.9743,0.457,0.4242,0.2502
12,16,165.42,-51502.9246,0.9802,0.45,0.4219,0.2512
12,17,161.98,-51687.9979,0.9706,0.4624,0.4292,0.2418
13,1,176.09,-116507.6132,0.9669,0.4611,0.4319,0.2452
13,2,177.81,-117000.828,0.9639,0.4661,0.4285,0.2457
13,3,179.7,-116444.1117,0.9669,0.4647,0.4309,0.242
13,4,179.8,-116369.249,0.9711,0.4611,0.4303,0.2457
13,5,181.99,-116010.3082,0.9681,0.4678,0.4345,0.2354
13,6,178.12,-116223.3506,0.9741,0.4596,0.4276,0.2462
13,7,182.79,-116251.8458,0.9748,0.4626,0.4261,0.2472
13,8,177.45,-116434.8621,0.9721,0.4604,0.427,0.2465
13,9,179.72,-116516.5307,0.97,0.4614,0.4279,0.2477
13,10,174.45,-116527.9169,0.9676,0.4621,0.4302,0.2455
13,11,182.36,-116253.1071,0.9714,0.4594,0.4283,0.2457
13,12,175.86,-116345.4313,0.9646,0.4676,0.4344,0.2378
13,13,181.03,-116276.6093,0.9699,0.462,0.4305,0.2423
13,14,175.84,-116414.9999,0.9681,0.4668,0.43,0.2408
13,15,197.78,-116487.4634,0.9716,0.4639,0.4238,0.2466
13,16,175.2,-116310.9146,0.9707,0.4612,0.4263,0.2454
13,17,179.66,-116194.6841,0.9687,0.4654,0.4339,0.2385
13,18,179.06,-116145.9781,0.9692,0.4639,0.4315,0.2398
14,1,198.58,-260566.7574,0.9659,0.4675,0.4317,0.2407
14,2,195.92,-261167.0989,0.9627,0.4691,0.4346,0.2409
14,3,194.78,-260362.4836,0.9671,0.4673,0.4324,0.2403
14,4,195.13,-260717.1838,0.9627,0.4692,0.4338,0.2383
14,5,205.54,-261185.3192,0.9646,0.464,0.4334,0.2437
14,6,199.78,-261346.6591,0.9596,0.4699,0.4365,0.2394
14,7,196.55,-260882.8325,0.9663,0.4689,0.4325,0.2422
14,8,196.85,-260956.1768,0.964,0.4689,0.4335,0.2407
14,9,200.15,-260086.3151,0.9673,0.4659,0.4329,0.2388
14,10,191.88,-261523.7078,0.964,0.4675,0.4326,0.2449
14,11,193.4,-260803.8496,0.9631,0.4679,0.4344,0.239
14,12,193.94,-260431.7364,0.9667,0.4662,0.4305,0.2416
14,13,192.67,-261255.0146,0.9595,0.4711,0.4378,0.2375
