k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
8,11,64.66,-1924.1208,0.9947,0.2743,0.267,0.5632
8,12,68.68,-2010.6059,0.9731,0.2766,0.2903,0.5927
8,13,65.58,-1953.3803,0.996,0.2703,0.2838,0.5817
8,14,66.56,-1958.4898,0.9949,0.2603,0.283,0.5668
8,15,65.36,-1932.2795,0.9999,0.2866,0.2784,0.5371
8,16,68.7,-1977.7905,0.9607,0.275,0.274,0.5784
8,17,67.09,-1973.7397,0.9929,0.269,0.2783,0.5676
8,18,66.06,-1956.7438,0.9883,0.2672,0.2678,0.5825
8,19,63.71,-1908.188,0.9999,0.2755,0.2731,0.5702
8,20,65.19,-1961.539,0.9999,0.2773,0.282,0.5668
8,21,66.35,-1882.5717,0.9999,0.2537,0.2546,0.6078
8,22,72.41,-1999.4049,0.9433,0.2774,0.2782,0.599
8,23,66.27,-1902.0992,0.9949,0.2693,0.2665,0.5684
8,24,68.52,-2012.5866,0.9852,0.2837,0.2845,0.5495
8,25,67.59,-2009.1435,0.9786,0.2776,0.2747,0.5779
8,26,66.31,-1960.3057,0.9999,0.2722,0.2763,0.5884
8,27,69.07,-1975.4543,0.9804,0.2732,0.2784,0.5716
8,28,67.18,-2023.0291,0.9906,0.3019,0.2759,0.5606
8,29,64.4,-1931.5061,0.9948,0.2659,0.257,0.5859
8,30,65.85,-1946.2848,0.9999,0.288,0.279,0.5582
9,1,70.13,-4595.9629,0.9947,0.2685,0.2715,0.5738
9,2,71.41,-4532.9433,0.9999,0.2565,0.2667,0.6095
9,3,72.87,-4608.1221,0.9944,0.2696,0.2694,0.5966
9,4,71.05,-4596.221,0.9924,0.2615,0.2681,0.5777
9,5,72.36,-4618.8837,0.9949,0.274,0.2582,0.584
9,6,72.32,-4652.7607,0.9971,0.272,0.2753,0.5871
9,7,70.72,-4654.1661,0.9939,0.2671,0.2701,0.5788
9,8,71.61,-4557.7214,0.9948,0.2576,0.2533,0.6043
9,9,69.53,-4568.3718,0.9999,0.2702,0.2667,0.5979
9,10,70.6,-4534.4516,0.9949,0.2503,0.2636,0.6009
9,11,75.77,-4703.0204,0.9916,0.2878,0.2855,0.5693
9,12,73.89,-4677.9634,0.9954,0.2633,0.2791,0.5985
9,13,74.57,-4744.6281,0.9839,0.2895,0.2811,0.5797
9,14,74.02,-4663.1322,0.9849,0.2589,0.2683,0.588
9,15,73.65,-4663.0178,0.9768,0.2715,0.2662,0.596
9,16,70.82,-4491.6394,0.9999,0.2598,0.2718,0.598
9,17,71.55,-4692.6548,0.9999,0.2913,0.2814,0.5694
9,18,72.74,-4704.5801,0.9947,0.2719,0.2749,0.5669
9,19,73.88,-4711.7917,0.9878,0.2696,0.2683,0.5838
9,20,71.46,-4581.3734,0.9881,0.2565,0.2563,0.5989
9,21,71.41,-4622.8361,0.9949,0.2698,0.2692,0.5748
9,22,73.34,-4617.8198,0.9999,0.2761,0.2694,0.5962
9,23,73.76,-4649.2225,0.9908,0.2741,0.2722,0.5949
9,24,71.43,-4677.4882,0.9999,0.2769,0.2779,0.5834
9,25,72.03,-4697.7812,0.9948,0.2801,0.2796,0.556
9,26,70.91,-4656.6354,0.9874,0.271,0.2671,0.5704
9,27,71.07,-4662.0078,0.9891,0.2689,0.2686,0.5757
9,28,71.28,-4521.5018,0.9999,0.2584,0.2572,0.617
9,29,71.46,-4662.289,0.9999,0.2788,0.271,0.5877
9,30,72.71,-4680.5286,0.9869,0.2616,0.2647,0.5979
10,1,63.85,-8375.5916,0.9999,0.2483,0.2498,0.5821
10,2,67.63,-8269.3945,0.9973,0.2481,0.2448,0.5985
10,3,70.05,-8488.1073,0.9999,0.2533,0.2545,0.5735
10,4,62.83,-8405.0528,0.9999,0.2483,0.2525,0.5926
10,5,62.66,-8270.8173,0.9999,0.2427,0.2445,0.5917
10,6,68.77,-8587.3358,0.9932,0.2589,0.2597,0.5667
10,7,65.67,-8421.2823,0.9999,0.2551,0.248,0.581
10,8,65.04,-8468.1373,0.9945,0.2452,0.2462,0.5926
10,9,70.21,-8691.0447,0.9817,0.2687,0.2639,0.5646
10,10,67.85,-8522.4592,0.9977,0.258,0.2604,0.5703
10,11,64.04,-8318.2036,0.9999,0.2517,0.2438,0.5857
10,12,66.82,-8580.9687,0.9929,0.2544,0.2548,0.5793
10,13,70.34,-8446.5929,0.9971,0.2522,0.2539,0.5762
10,14,63.34,-8450.3487,0.9999,0.2572,0.2508,0.5712
10,15,66.57,-8468.2657,0.9932,0.251,0.2508,0.5843
10,16,65.98,-8442.0179,0.9999,0.2549,0.2548,0.5712
10,17,62.37,-8375.7457,0.9999,0.2494,0.2473,0.5891
10,18,63.25,-8318.8157,0.9999,0.2469,0.2511,0.5898
10,19,68.45,-8426.0059,0.9999,0.2505,0.2549,0.5766
10,20,64.26,-8255.1747,0.9999,0.2408,0.2397,0.601
10,21,64.11,-8355.0975,0.9999,0.2477,0.2474,0.5839
10,22,63.07,-8155.3225,0.9999,0.2398,0.2365,0.5997
10,23,67.28,-8429.4816,0.9969,0.2506,0.2505,0.5873
10,24,66.1,-8467.5504,0.9999,0.2475,0.2503,0.5841
10,25,65.81,-8376.6024,0.9999,0.2424,0.2499,0.5893
10,26,71.34,-8554.9187,0.9852,0.2576,0.2583,0.5789
10,27,62.59,-8191.585,0.9999,0.2381,0.2348,0.6058
10,28,69.24,-8426.2309,0.9992,0.2547,0.2463,0.5804
10,29,66.97,-8460.2231,0.9999,0.253,0.2543,0.5726
10,30,66.33,-8402.142,0.9999,0.2493,0.2532,0.5821
11,1,93.31,-26516.4151,0.9609,0.3067,0.3164,0.5531
11,2,96.56,-26489.724,0.9669,0.3085,0.3113,0.5578
11,3,94.94,-26307.5969,0.9683,0.3062,0.302,0.5621
11,4,97.03,-26589.2157,0.9637,0.3147,0.3119,0.5597
11,5,94.73,-26555.5753,0.9684,0.3109,0.3083,0.5522
11,6,93.92,-26578.5354,0.9675,0.3094,0.3084,0.5544
11,7,89.12,-26310.3858,0.9715,0.3006,0.3012,0.5622
11,8,99.19,-26632.2171,0.9564,0.311,0.3134,0.5564
11,9,97.0,-26436.951,0.9644,0.3089,0.3099,0.5576
11,10,94.54,-26362.7721,0.9681,0.305,0.3086,0.5672
11,11,95.24,-26380.0359,0.967,0.3066,0.3033,0.5588
11,12,91.39,-26588.0754,0.965,0.309,0.3054,0.5603
11,13,93.59,-26433.572,0.9715,0.3084,0.3116,0.5535
11,14,93.47,-26405.6092,0.9646,0.3055,0.3056,0.5651
11,15,93.94,-26580.5733,0.9627,0.3081,0.3107,0.5604
11,16,100.91,-26917.1685,0.9537,0.3187,0.3187,0.5464
11,17,92.67,-26179.2222,0.9788,0.3039,0.299,0.5572
11,18,99.35,-26782.0116,0.9553,0.3134,0.3142,0.5583
11,19,91.74,-26427.2196,0.9619,0.3061,0.3097,0.5581
11,20,99.62,-26676.2393,0.9561,0.3158,0.3111,0.5573
11,21,96.32,-26632.8904,0.9591,0.3136,0.3114,0.5578
11,22,97.36,-26444.6747,0.9613,0.3053,0.3048,0.5674
11,23,92.14,-26223.2631,0.9766,0.3056,0.3024,0.5632
11,24,96.33,-26521.9846,0.9598,0.3096,0.3108,0.5616
11,25,91.38,-26426.6518,0.9647,0.3035,0.307,0.5636
11,26,89.51,-26245.5817,0.9761,0.2997,0.2979,0.5639
11,27,94.06,-26481.6854,0.9627,0.306,0.3079,0.5705
12,1,115.34,-63547.1637,0.9253,0.3444,0.3458,0.5315
12,2,110.5,-62778.487,0.942,0.3297,0.3311,0.5366
12,3,113.51,-63446.7068,0.9299,0.343,0.342,0.5265
12,4,109.57,-63009.2377,0.933,0.3284,0.327,0.5194
12,5,115.39,-63659.1304,0.924,0.345,0.349,0.5231
