k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
9,7,125.94,-8483.7936,0.9842,0.5027,0.568,0.2184
9,8,125.17,-8425.6039,0.9842,0.519,0.5575,0.214
9,9,120.31,-8355.6357,0.9731,0.5206,0.5791,0.2002
9,10,128.21,-8460.9934,0.987,0.5098,0.5564,0.221
9,11,114.41,-8364.5235,0.9767,0.5326,0.5751,0.2093
9,12,132.53,-8485.5841,0.9938,0.4969,0.5559,0.228
9,13,138.2,-8490.0146,0.9929,0.5069,0.5382,0.2364
9,14,124.8,-8471.9784,0.9794,0.5198,0.5637,0.2129
9,15,122.77,-8379.8877,0.9911,0.5076,0.5678,0.2083
9,16,121.81,-8532.3923,0.9564,0.5227,0.5825,0.2126
9,17,119.69,-8397.9607,0.9704,0.5254,0.5758,0.2028
9,18,114.97,-8414.3306,0.9617,0.5222,0.5891,0.1997
9,19,122.25,-8425.6103,0.9864,0.5109,0.5638,0.2142
9,20,120.33,-8513.3934,0.9691,0.5173,0.5767,0.2123
9,21,125.31,-8457.4424,0.987,0.5162,0.5557,0.2158
9,22,154.57,-8457.5839,0.9948,0.5006,0.5552,0.2249
9,23,143.78,-8463.0657,0.9661,0.5247,0.5689,0.2141
9,24,157.16,-8608.211,0.9756,0.5137,0.5647,0.2416
9,25,132.57,-8448.5547,0.9724,0.5168,0.5787,0.2058
9,26,140.45,-8394.9043,0.9838,0.5111,0.5624,0.2158
9,27,138.17,-8475.6247,0.9791,0.5071,0.5707,0.2171
9,28,132.56,-8500.7867,0.9616,0.532,0.5756,0.2064
9,29,126.56,-8387.4352,0.9623,0.5326,0.5905,0.1902
9,30,146.08,-8541.881,0.9707,0.5057,0.575,0.2228
10,1,115.15,-18078.6477,0.9708,0.5195,0.5798,0.1708
10,2,128.92,-21087.5679,0.9632,0.5455,0.5866,0.2027
10,3,131.12,-21194.526,0.9686,0.5307,0.595,0.2041
10,4,147.19,-21261.9057,0.9912,0.5105,0.5703,0.2267
10,5,139.03,-21443.3251,0.9734,0.5235,0.5804,0.2208
10,6,142.9,-21375.2527,0.9797,0.5186,0.579,0.2202
10,7,132.79,-21248.9539,0.9675,0.5337,0.5888,0.2081
10,8,151.01,-21509.6694,0.9875,0.5117,0.5676,0.2319
10,9,144.86,-21371.2524,0.9835,0.5147,0.572,0.2272
10,10,148.69,-21276.6285,0.9923,0.5036,0.5629,0.219
10,11,146.77,-21272.2001,0.9817,0.5143,0.565,0.2165
10,12,135.49,-21281.1032,0.9685,0.5315,0.5829,0.2146
10,13,142.67,-21254.517,0.9897,0.5139,0.5731,0.222
10,14,136.05,-21337.7782,0.9693,0.5303,0.5864,0.2123
10,15,141.69,-21179.6884,0.9889,0.5131,0.5777,0.2174
10,16,134.49,-21167.6492,0.9716,0.5334,0.585,0.2074
