k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
16,18,174.83,-543660.8242,0.748,0.3788,0.3867,0.4627
16,19,175.98,-542987.1789,0.7523,0.3781,0.3858,0.4646
16,20,176.89,-547214.8927,0.742,0.3907,0.3982,0.4547
16,21,181.05,-546457.3645,0.7358,0.3863,0.3936,0.4504
16,22,182.2,-547410.476,0.739,0.3907,0.3978,0.4509
16,23,183.77,-549318.5271,0.7272,0.3963,0.4053,0.4403
16,24,171.57,-543360.9753,0.7412,0.3707,0.378,0.4512
16,25,180.59,-546501.6276,0.7423,0.3877,0.3947,0.4548
16,26,172.18,-544266.5381,0.7459,0.3794,0.3892,0.46
16,27,177.41,-545274.6463,0.7434,0.3832,0.3906,0.4576
16,28,174.73,-544620.045,0.7365,0.3657,0.3741,0.4494
16,29,173.23,-543648.6905,0.739,0.3714,0.379,0.4517
16,30,176.35,-545114.9252,0.7424,0.3811,0.3892,0.4555
17,1,210.75,-1139664.5843,0.7195,0.3898,0.398,0.4387
17,2,216.4,-1143359.3236,0.7124,0.3968,0.4044,0.4324
17,3,215.81,-1144026.3936,0.7107,0.3971,0.4046,0.4303
17,4,212.8,-1141429.0625,0.7159,0.3891,0.3973,0.436
17,5,205.92,-1134231.2155,0.7279,0.3793,0.387,0.4486
17,6,241.38,-1140954.8194,0.722,0.3988,0.4054,0.4416
17,7,251.18,-1146491.9186,0.7223,0.4076,0.4156,0.4406
17,8,211.57,-1140733.3011,0.717,0.3881,0.3969,0.4391
17,9,213.21,-1143400.1002,0.7198,0.4015,0.4092,0.4408
17,10,212.58,-1145703.4203,0.7221,0.4066,0.4144,0.4419
17,11,212.66,-1142777.5909,0.7128,0.393,0.4014,0.4335
17,12,252.87,-1142299.8756,0.7134,0.3946,0.403,0.4335
17,13,224.68,-1150905.306,0.7053,0.4163,0.4243,0.4265
17,14,248.04,-1140888.3011,0.7212,0.3971,0.4048,0.4435
17,15,220.15,-1148686.7215,0.7092,0.4123,0.4203,0.429
17,16,217.56,-1147584.5242,0.7046,0.4023,0.4107,0.4252
17,17,213.36,-1143057.4099,0.7232,0.4021,0.4101,0.4448
17,18,208.51,-1139333.9703,0.7258,0.3956,0.4039,0.4449
17,19,214.42,-1145896.0067,0.7079,0.3938,0.4013,0.4302
17,20,215.21,-1146509.5697,0.7065,0.3992,0.4079,0.427
17,21,209.89,-1138802.1917,0.7271,0.3939,0.402,0.4478
17,22,212.81,-1144247.6357,0.717,0.404,0.4116,0.4376
17,23,210.96,-1140679.8576,0.7173,0.3915,0.3995,0.4369
17,24,219.88,-1144734.3856,0.7221,0.4041,0.4128,0.4416
17,25,208.0,-1137955.2702,0.7211,0.3841,0.3926,0.4444
17,26,215.82,-1144459.9298,0.7105,0.3922,0.4007,0.4313
17,27,212.57,-1143113.9059,0.7195,0.4014,0.409,0.4408
17,28,211.61,-1141687.5577,0.7163,0.392,0.3995,0.437
17,29,205.24,-1135180.1578,0.7259,0.3824,0.3904,0.4454
17,30,215.51,-1145055.3229,0.7171,0.406,0.4137,0.4368
18,1,274.7,-2378428.6874,0.6971,0.4072,0.417,0.4219
18,2,269.07,-2378102.7151,0.7031,0.4142,0.4229,0.429
18,3,271.56,-2385805.8632,0.6883,0.418,0.4265,0.4133
18,4,272.68,-2380606.9218,0.6995,0.4173,0.4256,0.4251
18,5,270.59,-2381113.5222,0.6994,0.4169,0.4259,0.4258
18,6,270.22,-2378769.025,0.7029,0.4156,0.4241,0.43
18,7,267.74,-2372333.4118,0.7098,0.4086,0.417,0.4352
18,8,273.38,-2376614.7881,0.6992,0.4028,0.411,0.4245
18,9,274.57,-2380141.2432,0.7017,0.4164,0.4248,0.4285
18,10,272.49,-2379980.4255,0.7048,0.4165,0.4252,0.4299
18,11,275.82,-2389680.8365,0.6839,0.4184,0.4271,0.4092
18,12,271.74,-2385979.5183,0.6979,0.4229,0.4311,0.4253
18,13,267.26,-2376807.948,0.6985,0.4015,0.4108,0.4245
18,14,270.41,-2381197.5156,0.6943,0.4085,0.4165,0.4213
18,15,273.66,-2381036.9066,0.7014,0.4171,0.4259,0.4279
18,16,271.12,-2383339.2969,0.7031,0.4194,0.4278,0.4293
18,17,270.94,-2378792.2261,0.6968,0.4033,0.4125,0.4231
18,18,272.55,-2382477.8047,0.6931,0.4041,0.4123,0.4207
18,19,276.34,-2386255.5725,0.6939,0.424,0.4324,0.4194
18,20,269.49,-2376403.3313,0.6983,0.4042,0.4128,0.4239
18,21,275.39,-2382538.1961,0.6918,0.4142,0.4226,0.4173
18,22,274.35,-2382076.3157,0.7067,0.4179,0.4263,0.4323
18,23,272.14,-2379279.4255,0.6953,0.4076,0.4163,0.4214
18,24,276.22,-2384652.28,0.695,0.4206,0.4293,0.4216
18,25,273.79,-2382481.9028,0.7001,0.4188,0.4277,0.4267
18,26,271.4,-2374900.7578,0.7005,0.4012,0.4097,0.4269
18,27,273.49,-2384095.5934,0.6903,0.4137,0.4221,0.4181
18,28,271.2,-2380023.9395,0.6951,0.4077,0.4159,0.4212
18,29,271.25,-2379623.5464,0.6949,0.4101,0.4185,0.4216
18,30,270.91,-2386377.8375,0.6885,0.4074,0.4159,0.415
19,1,376.46,-4916951.1787,0.6874,0.4157,0.4243,0.4212
19,2,383.51,-4924688.57,0.6875,0.4247,0.4332,0.4214
19,3,370.48,-4905086.9948,0.6991,0.4134,0.422,0.4335
19,4,374.89,-4931776.6659,0.6867,0.4284,0.4365,0.4218
19,5,377.9,-4926970.1111,0.6869,0.4262,0.4348,0.4215
19,6,376.74,-4925080.387,0.6914,0.4244,0.4327,0.4257
19,7,380.34,-4923434.5883,0.6902,0.4234,0.4315,0.4249
19,8,376.94,-4931023.2759,0.6861,0.4276,0.4367,0.4208
19,9,382.01,-4937220.0869,0.6831,0.4323,0.441,0.4174
19,10,378.93,-4930832.7011,0.6843,0.4285,0.4369,0.4197
19,11,381.43,-4926986.8883,0.6866,0.4258,0.4343,0.4217
19,12,377.67,-4920000.9307,0.6915,0.422,0.43,0.4256
19,13,380.18,-4931243.4625,0.6849,0.4278,0.4367,0.4197
19,14,377.68,-4929025.0954,0.6889,0.4257,0.4349,0.4238
19,15,383.39,-4933710.3328,0.6876,0.4296,0.4381,0.4225
19,16,378.53,-4927372.2459,0.6888,0.4258,0.4342,0.4231
19,17,379.92,-4925463.8523,0.6881,0.4241,0.4327,0.4232
19,18,374.75,-4927644.6069,0.6917,0.4248,0.4339,0.4277
19,19,375.21,-4924647.487,0.6895,0.4237,0.4322,0.4243
19,20,373.44,-4920175.2738,0.697,0.4207,0.429,0.4327
19,21,380.93,-4928414.2916,0.6863,0.4259,0.4351,0.4211
19,22,375.28,-4924038.3717,0.6882,0.4231,0.4319,0.424
19,23,377.46,-4922629.4214,0.6855,0.411,0.4197,0.4204
19,24,382.84,-4930006.1223,0.6883,0.4274,0.4362,0.4234
19,25,380.04,-4932603.6658,0.6866,0.4289,0.4373,0.4213
19,26,376.76,-4929103.785,0.6858,0.4265,0.4348,0.4208
19,27,378.0,-4926185.5483,0.6868,0.4249,0.4341,0.4225
19,28,377.78,-4918558.5074,0.691,0.4214,0.4296,0.4253
19,29,375.64,-4915681.2166,0.6888,0.4099,0.4186,0.4224
19,30,367.94,-4909998.1502,0.6968,0.4162,0.4245,0.4311
20,1,563.41,-10137454.3425,0.6785,0.4148,0.4229,0.4275
20,2,565.13,-10146316.5016,0.6823,0.4243,0.4325,0.4313
20,3,569.35,-10147378.122,0.6753,0.4177,0.426,0.4245
20,4,571.44,-10151345.5541,0.6745,0.4177,0.4259,0.4244
20,5,562.35,-10143063.8943,0.6767,0.4164,0.4244,0.4266
20,6,567.19,-10140343.9849,0.6775,0.4174,0.4258,0.4264
20,7,567.15,-10131695.8628,0.6845,0.4207,0.4289,0.4326
20,8,566.69,-10139937.3342,0.684,0.4226,0.431,0.4332
20,9,570.97,-10149400.4814,0.6747,0.4186,0.427,0.4246
20,10,555.23,-10139247.7908,0.6784,0.4139,0.422,0.4269
20,11,559.85,-10139812.5929,0.6836,0.4221,0.4306,0.4329
20,12,562.67,-10134195.9512,0.6789,0.4159,0.4239,0.4284
20,13,572.87,-10141711.954,0.6773,0.4152,0.4233,0.4265
20,14,562.65,-10138755.7575,0.6827,0.4224,0.4305,0.432
20,15,565.68,-10140837.2843,0.6769,0.4171,0.4258,0.4269
20,16,568.95,-10139592.0903,0.683,0.4227,0.4311,0.432
20,17,566.93,-10140525.4456,0.6828,0.4226,0.4308,0.4321
20,18,564.23,-10138140.6639,0.6837,0.4222,0.4306,0.4323
20,19,570.1,-10142894.8839,0.6825,0.4232,0.4317,0.4318
20,20,569.05,-10144923.9766,0.6761,0.4191,0.4275,0.4251
20,21,554.53,-10139271.7641,0.6774,0.4171,0.4258,0.4267
20,22,563.08,-10145269.9365,0.6764,0.4157,0.4243,0.4254
20,23,557.87,-10137734.7322,0.6827,0.4217,0.4301,0.4323
