k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
17,21,272.89,-2285425.1883,0.7779,0.5692,0.4631,0.2515
17,22,264.4,-2284616.4952,0.7721,0.5654,0.4586,0.2448
17,23,267.51,-2282939.797,0.7771,0.5707,0.4647,0.2491
17,24,269.68,-2284130.3932,0.7793,0.5683,0.4629,0.2511
17,25,270.77,-2284159.4649,0.7804,0.5687,0.4613,0.2514
17,26,264.82,-2284506.5192,0.7786,0.5688,0.4631,0.2513
17,27,274.08,-2286594.456,0.7785,0.56,0.4526,0.2495
17,28,264.31,-2283680.8765,0.7769,0.5703,0.4647,0.2497
17,29,268.0,-2285539.4627,0.7791,0.5682,0.4619,0.2523
17,30,265.13,-2284019.3943,0.7765,0.5707,0.4644,0.2494
18,1,393.91,-4975658.8512,0.7828,0.5602,0.4555,0.2635
18,2,390.97,-4976201.6805,0.7815,0.5621,0.4565,0.2621
18,3,400.05,-4974290.4533,0.7834,0.5602,0.4548,0.2633
18,4,395.25,-4976221.8872,0.7827,0.5601,0.4552,0.2641
18,5,393.61,-4974451.4608,0.7804,0.5621,0.4575,0.2617
18,6,392.32,-4973630.6421,0.7823,0.5606,0.4563,0.2627
18,7,392.09,-4973257.5293,0.782,0.5603,0.4568,0.2629
18,8,395.91,-4974747.6209,0.783,0.5599,0.4556,0.2634
18,9,395.56,-4975922.0178,0.7812,0.5612,0.4566,0.2631
18,10,402.0,-4974792.6694,0.7838,0.56,0.4547,0.2636
18,11,394.46,-4974369.6898,0.7852,0.5581,0.4539,0.2649
18,12,414.61,-4976092.4576,0.7838,0.5591,0.4542,0.2648
18,13,393.05,-4975402.144,0.7824,0.5611,0.4555,0.263
18,14,390.8,-4974603.4964,0.7808,0.5614,0.4572,0.2625
18,15,389.92,-4974082.6009,0.7822,0.5605,0.4561,0.2629
18,16,396.21,-4976263.5503,0.7829,0.5599,0.4552,0.2639
18,17,391.66,-4976042.2158,0.7832,0.5594,0.455,0.2645
18,18,398.17,-4972552.738,0.7817,0.5611,0.4569,0.2622
18,19,394.08,-4975685.351,0.7829,0.5603,0.4554,0.2637
18,20,385.15,-4973876.452,0.7814,0.5628,0.4567,0.2613
18,21,392.93,-4975978.0454,0.7851,0.5576,0.4541,0.2655
18,22,394.51,-4977343.5109,0.783,0.5588,0.4553,0.2648
18,23,395.01,-4977135.4935,0.7818,0.5609,0.4558,0.2636
18,24,394.3,-4972879.4724,0.7823,0.5609,0.4563,0.2625
18,25,393.67,-4973771.0621,0.7835,0.5591,0.4556,0.264
18,26,387.16,-4972578.4407,0.7811,0.5619,0.4579,0.2614
18,27,390.64,-4975759.2977,0.781,0.5616,0.4569,0.2627
18,28,391.21,-4974792.9259,0.782,0.5618,0.4561,0.2624
19,1,637.36,-10785624.6882,0.7835,0.5504,0.45,0.2784
19,2,637.26,-10787323.4026,0.7838,0.55,0.4491,0.2789
19,3,644.66,-10785158.4425,0.7838,0.5506,0.4499,0.2779
19,4,636.76,-10786164.7865,0.7783,0.5458,0.4447,0.2727
19,5,634.09,-10783951.4801,0.7816,0.5519,0.4517,0.2768
19,6,643.12,-10786679.2855,0.7826,0.5517,0.4502,0.2774
19,7,643.13,-10784455.0655,0.7825,0.5515,0.4507,0.2772
19,8,633.27,-10788466.2679,0.7828,0.5508,0.45,0.2784
19,9,641.64,-10788205.5002,0.7814,0.5524,0.4512,0.277
19,10,637.62,-10788311.6586,0.7838,0.55,0.4495,0.2789
19,11,638.54,-10786913.9549,0.7826,0.5509,0.45,0.2779
19,12,636.63,-10786637.8864,0.7818,0.5519,0.4508,0.2774
19,13,638.8,-10785264.7474,0.7814,0.5521,0.4514,0.2767
19,14,636.81,-10787509.5037,0.7785,0.5457,0.4445,0.2726
19,15,631.78,-10786202.9307,0.7849,0.5488,0.4488,0.2792
19,16,662.77,-10792545.8435,0.7835,0.5502,0.4489,0.279
19,17,639.82,-10784223.6391,0.7831,0.5509,0.4502,0.2775
19,18,634.1,-10786315.2027,0.7831,0.5506,0.4499,0.278
19,19,631.65,-10789392.6981,0.7776,0.5459,0.4447,0.2725
19,20,634.92,-10789914.0423,0.7842,0.5494,0.4488,0.2795
19,21,638.29,-10784677.4407,0.7841,0.5496,0.4495,0.2788
19,22,634.25,-10784704.2924,0.7813,0.5528,0.4517,0.2762
19,23,635.91,-10788982.8652,0.7779,0.5454,0.4446,0.2729
19,24,637.23,-10784886.2735,0.7835,0.5509,0.4498,0.2776
19,25,640.31,-10785010.3986,0.7834,0.5509,0.4495,0.2779
20,1,1137.32,-23357237.6523,0.7796,0.5392,0.4468,0.2968
20,2,1137.73,-23353471.5263,0.7788,0.5398,0.4469,0.2958
20,3,1135.28,-23363986.7963,0.776,0.542,0.4488,0.2953
20,4,1155.88,-23354775.789,0.7787,0.5404,0.447,0.2956
20,5,1133.54,-23363667.0157,0.7766,0.5416,0.4488,0.2944
20,6,1145.16,-23362502.9381,0.7764,0.5425,0.4496,0.294
20,7,1129.54,-23358346.686,0.7765,0.5423,0.4496,0.294
20,8,1117.88,-23367057.0876,0.7729,0.5355,0.4421,0.29
20,9,1139.41,-23361301.0128,0.7771,0.5418,0.4488,0.2945
20,10,1129.62,-23370663.8939,0.7716,0.5361,0.4432,0.2902
20,11,1107.73,-23361562.8784,0.7767,0.5419,0.4485,0.2944
20,12,1121.81,-23363629.5043,0.7769,0.5422,0.4487,0.2944
20,13,1115.28,-23363347.2068,0.7712,0.5367,0.4436,0.2888
20,14,1116.57,-23363309.6331,0.7789,0.5403,0.4472,0.2961
20,15,1124.35,-23357649.0935,0.7783,0.5405,0.4476,0.2954
20,16,1126.9,-23362663.1838,0.7754,0.5429,0.4498,0.2942
20,17,1148.21,-23363095.5121,0.7772,0.5414,0.4479,0.2951
20,18,1144.86,-23363173.27,0.7765,0.5419,0.449,0.2945
20,19,1119.49,-23360396.2471,0.7771,0.5421,0.4481,0.2948
20,20,1132.91,-23361868.1214,0.7772,0.5414,0.4487,0.2948
20,21,1109.81,-23366863.2219,0.7763,0.5425,0.4495,0.2945
20,22,1110.2,-23363891.2406,0.7732,0.5354,0.4417,0.2899
20,23,1106.23,-23354024.9595,0.7774,0.5414,0.4485,0.2941
