k,s,total_time_seconds,best_log_likelihood,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,transfer_pcie,warm_up_mcmc_cpu
1,1,4.152837038040161,-0.0004000663757324219,4.151286363601685,2.742889642715454,0.001512289047241211,0.9307248592376709,0.10118269920349121,0.29103589057922363,0.0008833408355712891
1,2,4.1503660678863525,-0.0004000663757324219,4.148485898971558,2.7356386184692383,0.0018475055694580078,0.9292058944702148,0.10106801986694336,0.28798818588256836,0.0008790493011474609
1,3,4.192860126495361,-0.0004000663757324219,4.191432476043701,2.705559015274048,0.0013856887817382812,1.0238287448883057,0.10112261772155762,0.2828636169433594,0.0010044574737548828
1,4,3.8029720783233643,-0.0004000663757324219,3.801219940185547,2.3508141040802,0.0017201900482177734,0.99153733253479,0.09835028648376465,0.28624391555786133,0.0009908676147460938
1,5,3.983642101287842,-0.0004000663757324219,3.9811975955963135,2.937635660171509,0.002412557601928711,0.5517964363098145,0.11468315124511719,0.2921121120452881,0.0004324913024902344
1,6,3.727354049682617,-0.0004000663757324219,3.7254555225372314,2.2958405017852783,0.0018699169158935547,0.9846229553222656,0.09793233871459961,0.26210641860961914,0.0011322498321533203
1,7,3.53210711479187,-0.0004000663757324219,3.5302627086639404,2.5457799434661865,0.0018115043640136719,0.5126428604125977,0.10850644111633301,0.27593135833740234,0.0004439353942871094
1,8,3.99104642868042,-0.0004000663757324219,3.989150285720825,2.9364120960235596,0.0018613338470458984,0.5548758506774902,0.1154627799987793,0.3001289367675781,0.0005083084106445312
1,9,3.960848569869995,-0.0004000663757324219,3.958716869354248,2.931684970855713,0.0020990371704101562,0.5470430850982666,0.11440706253051758,0.28018712997436523,0.0005481243133544922
1,10,4.001221656799316,-0.0004000663757324219,3.999300479888916,2.924405336380005,0.0018880367279052734,0.5483298301696777,0.11555671691894531,0.31999826431274414,0.00051116943359375
1,11,4.259681701660156,-0.0004000663757324219,4.257772922515869,2.6357100009918213,0.0018727779388427734,0.998441219329834,0.09932899475097656,0.3949449062347412,0.0011668205261230469
1,12,4.217437505722046,-0.0004000663757324219,4.215269565582275,2.577838659286499,0.002131938934326172,1.0052812099456787,0.10023093223571777,0.41359496116638184,0.0009889602661132812
1,13,3.0506246089935303,-0.0004000663757324219,3.048675060272217,1.995706558227539,0.0019176006317138672,0.4327094554901123,0.09556818008422852,0.39465832710266113,0.0004382133483886719
1,14,4.399606466293335,-0.0004000663757324219,4.398354768753052,2.769664764404297,0.0012216567993164062,0.9928505420684814,0.09944963455200195,0.41229772567749023,0.0011479854583740234
1,15,4.134013414382935,-0.0004000663757324219,4.131896495819092,2.9391415119171143,0.0020842552185058594,0.5339720249176025,0.11304497718811035,0.42798519134521484,0.00043129920959472656
1,16,4.338623046875,-0.0004000663757324219,4.336963891983032,2.7721571922302246,0.0016291141510009766,0.9124441146850586,0.09952783584594727,0.44298791885375977,0.0010266304016113281
1,17,4.169858932495117,-0.0004000663757324219,4.167562961578369,2.954700469970703,0.0022563934326171875,0.5573909282684326,0.11628985404968262,0.42281198501586914,0.0004267692565917969
1,18,3.7100107669830322,0.0,3.7078142166137695,2.6375017166137695,0.0021581649780273438,0.3837594985961914,0.12711358070373535,0.43183183670043945,0.00030732154846191406
1,19,4.164202928543091,-0.0004000663757324219,4.161291599273682,2.9364328384399414,0.0028786659240722656,0.5554814338684082,0.11607956886291504,0.42824244499206543,0.0007154941558837891
1,20,3.5780558586120605,0.0,3.5762531757354736,2.5600075721740723,0.0017709732055664062,0.3534517288208008,0.11579203605651855,0.42356348037719727,0.00030541419982910156
1,21,4.412683486938477,-0.0004000663757324219,4.410217761993408,2.769644260406494,0.0024361610412597656,1.017669439315796,0.10120654106140137,0.407116174697876,0.0011572837829589844
1,22,4.402373313903809,-0.0004000663757324219,4.400119066238403,2.7761988639831543,0.002225637435913086,1.0196008682250977,0.1017923355102539,0.3871302604675293,0.0009992122650146484
1,23,4.068470478057861,-0.0004000663757324219,4.066144227981567,2.8639259338378906,0.0022923946380615234,0.5456616878509521,0.11440730094909668,0.4281773567199707,0.00044417381286621094
