k,s,total_time_seconds,best_log_likelihood,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,transfer_pcie,warm_up_mcmc_cpu
3,2,6.013029098510742,-17.01485404968262,6.010807275772095,2.8300843238830566,0.0021924972534179688,2.508657455444336,0.10422706604003906,0.4255492687225342,0.0026650428771972656
3,3,5.753294229507446,-12.530307483673095,5.749644994735718,3.050672769546509,0.0036134719848632812,2.041897773742676,0.10504794120788574,0.42278456687927246,0.0022253990173339844
3,4,7.05829381942749,-20.79004325866699,7.056166887283325,3.0259315967559814,0.002092123031616211,3.345745801925659,0.1023399829864502,0.43952131271362305,0.0038824081420898438
3,5,5.6474769115448,-14.20513162612915,5.644622564315796,2.907501220703125,0.0028221607208251953,2.0680394172668457,0.1062161922454834,0.42269444465637207,0.0022535324096679688
3,6,7.216359615325928,-21.46443614959717,7.212559700012207,3.3392655849456787,0.0037717819213867188,3.1708908081054688,0.10876893997192383,0.45507049560546875,0.0033538341522216797
3,7,6.787289619445801,-22.70197811126709,6.783010482788086,2.9823482036590576,0.004239320755004883,3.18620228767395,0.1049196720123291,0.3841710090637207,0.003103017807006836
3,8,5.254859209060669,-10.502068328857423,5.250730037689209,2.982431650161743,0.004090547561645508,1.6007201671600342,0.10778641700744629,0.4216914176940918,0.002832174301147461
3,9,5.10594630241394,-11.860811138153077,5.1023643016815186,2.8819844722747803,0.003548145294189453,1.5890405178070068,0.11304998397827148,0.3934783935546875,0.0020411014556884766
3,10,4.901760101318359,-9.36670150756836,4.897820472717285,2.954775810241699,0.003912210464477539,1.2739262580871582,0.1081087589263916,0.4192345142364502,0.001239776611328125
3,11,5.712663650512695,-15.22322883605957,5.708882093429565,2.7815887928009033,0.003745555877685547,2.276660442352295,0.10097837448120117,0.4140799045562744,0.002310514450073242
3,12,5.379409074783325,-18.342235565185547,5.3759236335754395,2.78926682472229,0.0034449100494384766,1.9777202606201172,0.10227656364440918,0.3887815475463867,0.001959562301635742
3,13,5.777204513549805,-16.344141006469727,5.774329662322998,2.8230698108673096,0.0028374195098876953,2.3238325119018555,0.10064172744750977,0.3912465572357178,0.002625703811645508
3,14,6.920742988586426,-21.748252296447752,6.91772723197937,3.1090943813323975,0.002981901168823242,3.1248695850372314,0.10216641426086426,0.4420921802520752,0.003201723098754883
